text,category
my sire denied in vain on foot i fled amidst our chariots for the goddess led,novel
i'm so sorry to hear that. i hope you're able to get over it.,chit-chat
along fair arenes delightful plain soft minyas rolls his waters to the main there horse and foot the pylian troops unite and sheathed in arms expect the dawning light,novel
"hello, how are you doing today? i hope you are having a good day, my friend.",chit-chat
thence ere the sun advanced his noonday flame to great alphaeus sacred source we came,novel
thence ere the sun advanced his noonday flame to great alphaeus sacred source we came,chit-chat
there first to jove our solemn rites were paid an untamed heifer pleased the blueeyed maid a bull alphaeus and a bull was slain to the blue monarch of the watery main,novel
that's so sad. i'm sorry to hear that. i hope you're ok.,chit-chat
in arms we slept beside the winding flood while round the town the fierce epeians stood,novel
that sounds like a lot of fun. i'm glad you had a safe place to sleep.,chit-chat
soon as the sun with allrevealing ray flamed in the front of heaven and gave the day,novel
i'm not familiar with allreveal ray. what does he do in the front of heaven?,chit-chat
bright scenes of arms and works of war appear the nations meet there pylos elis here,novel
have you ever been to pylos eli? it's a group of people from israel.,chit-chat
the first who fell beneath my javelin bled king augias son and spouse of agamede she that all simples healing virtues knew and every herb that drinks the morning dew i seized his car the van of battle led the epeians saw they trembled and they fled,novel
"wow, that's a long story. i'm sorry to hear about your javelin bled king augias son and spouse of agamede she that simples healing virtues knew and every herb that drinks the morning dew i seized his car the van of battle led the epeians saw they trembled and they fled",chit-chat
the foe dispersed their bravest warrior killd fierce as the whirlwind now i swept the field full fifty captive chariots graced my train two chiefs from each fell breathless to the plain,novel
that sounds like a lot of fun. do you have any plans for the rest of the game?,chit-chat
then actors sons had died but neptune shrouds the youthful heroes in a veil of clouds,novel
i'm sorry to hear that. i hope you're doing better than i am.,chit-chat
oer heapy shields and oer the prostrate throng collecting spoils and slaughtering all along through wide buprasian fields we forced the foes where oer the vales the olenian rocks arose till pallas stoppd us where alisium flows,novel
oer the prostrate throng collecting spoils and slaughtering all along through wide buprasian fields i forced the foes where oers the vales the olenian rocks arose till pallas stoppd us where alisium flows,chit-chat
even there the hindmost of the rear i slay and the same arm that led concludes the day then back to pyle triumphant take my way,novel
"i'm sorry to hear that. i hope you're feeling better now, though.",chit-chat
there to high jove were public thanks assignd as first of gods to nestor of mankind,novel
"i'm not sure what you mean. what do you mean by "" there to high jove ""?",chit-chat
such then i was impelld by youthful blood so proved my valour for my countrys good,novel
i'm sorry to hear that. what did you do to prove your valour for your countrys good?,chit-chat
achilles with unactive fury glows and gives to passion what to greece he owes,novel
i've never heard of an achille with unactive fury glows. what does that mean?,chit-chat
how shall he grieve when to the eternal shade her hosts shall sink nor his the power to aid,novel
i don't think he'll grieve. he's just going to have to deal with it for the rest of his life.,chit-chat
o friend,novel
"yeah, it's been a long time since i've had a good relationship with anyone.",chit-chat
my memory recalls the day when gathering aids along the grecian sea i and ulysses touchd at phthias port and entered peleus hospitable court,novel
"oh wow, that must have been a scary experience. did you have to go to court?",chit-chat
a bull to jove he slew in sacrifice and pourd libations on the flaming thighs,novel
i've never heard of a bull slew in sacrifice before. what does that mean?,chit-chat
thyself achilles and thy reverend sire menoetius turnd the fragments on the fire,novel
"i'm not sure what you mean by thyself achilles, but i've never heard of them before.",chit-chat
achilles sees us to the feast invites social we sit and share the genial rites,novel
"hey achilles, how are you doing today? do you have any plans for the weekend?",chit-chat
we then explained the cause on which we came urged you to arms and found you fierce for fame,novel
that's so nice of you to do. i'm so happy for you guys.,chit-chat
your ancient fathers generous precepts gave peleus said only thismy son,novel
that's so sweet of them. i wish i could say the same about my parents.,chit-chat
be brave menoetius thus though great achilles shine in strength superior and of race divine yet cooler thoughts thy elder years attend let thy just counsels aid and rule thy friend thus spoke your father at thessalias court words now forgot though now of vast import,novel
i'm not sure what you're trying to say. are you trying to tell me what to do?,chit-chat
ah,novel
what do you do for a living? do you have any hobbies? i do.,chit-chat
try the utmost that a friend can say such gentle force the fiercest minds obey some favouring god achilles heart may move though deaf to glory he may yield to love,novel
that's a great way to put it. i'll try it out. thank you!,chit-chat
if some dire oracle his breast alarm if aught from heaven withhold his saving arm some beam of comfort yet on greece may shine if thou but lead the myrmidonian line clad in achilles arms if thou appear proud troy may tremble and desist from war pressd by fresh forces her oerlabourd train shall seek their walls and greece respire again this touchd his generous heart and from the tent along the shore with hasty strides he went soon as he came where on the crowded strand the public mart and courts of justice stand where the tall fleet of great ulysses lies and altars to the guardian gods arise there sad he met the brave euaemons son large painful drops from all his members run an arrows head yet rooted in his wound the sable blood in circles markd the ground,novel
"wow, that's a long story. i don't know much about greek culture.",chit-chat
as faintly reeling he confessd the smart weak was his pace but dauntless was his heart,novel
that's a good way to look at it. i'm glad he's doing well.,chit-chat
divine compassion touchd patroclus breast who sighing thus his bleeding friend addressd ah hapless leaders of the grecian host,novel
i've never heard of the grecian host before. what's it about?,chit-chat
thus must ye perish on a barbarous coast,novel
"i've never been on a barbarous coast, but i'd love to go one day.",chit-chat
is this your fate to glut the dogs with gore far from your friends and from your native shore,novel
i'm not sure if i want to do that. i don't know what to do.,chit-chat
say great eurypylus,novel
have you ever heard of eurypylylylis? it's a latin word.,chit-chat
shall greece yet stand,novel
have you ever been to greece? it's a country in the mediterranean region of the mediterranean sea.,chit-chat
resists she yet the raging hectors hand,novel
i'm not sure what you mean by that. are you talking about the hector hand?,chit-chat
or are her heroes doomd to die with shame and this the period of our wars and fame eurypylus replies no more my friend greece is no more,novel
i'm not sure what you mean by that. are you saying that greece is no longer greece?,chit-chat
this day her glories end even to the ships victorious troy pursues her force increasing as her toil renews,novel
that's so sad. i'm sorry to hear that. i hope she feels better soon.,chit-chat
those chiefs that used her utmost rage to meet lie pierced with wounds and bleeding in the fleet,novel
i'm sorry to hear that. i've never heard of that before. what happened to the chiefs that used their rage to meet lie pierced with wounds and bleeding in the fleet?,chit-chat
but thou patroclus,novel
i've never heard of patroclus. is that a song by the beatles?,chit-chat
act a friendly part lead to my ships and draw this deadly dart with lukewarm water wash the gore away with healing balms the raging smart allay such as sage chiron sire of pharmacy once taught achilles and achilles thee,novel
that's really interesting. i've never heard of sage chiron sire of pharmacy.,chit-chat
of two famed surgeons podalirius stands this hour surrounded by the trojan bands and great machaon wounded in his tent now wants that succour which so oft he lent to him the chief what then remains to do,novel
"wow, that's pretty cool. i've never heard of the trojan bands. what's their name?",chit-chat
the event of things the gods alone can view,novel
"the event of things the gods alone can view can be viewed by many people, including me.",chit-chat
charged by achilles great command i fly and bear with haste the pylian kings reply but thy distress this instant claims relief he said and in his arms upheld the chief,novel
"wow, that's amazing! i've never heard of a pylian king before.",chit-chat
the slaves their masters slow approach surveyd and hides of oxen on the floor displayd there stretchd at length the wounded hero lay patroclus cut the forky steel away then in his hands a bitter root he bruised the wound he washd the styptic juice infused,novel
"wow, that's interesting. i'm not familiar with the slave trade. what do you think of it?",chit-chat
the closing flesh that instant ceased to glow the wound to torture and the blood to flow,novel
i'm sorry to hear that. have you ever been in a situation like that before?,chit-chat
illustration hercules book xii,novel
have you ever been to a illustration school? it's a great place to learn about illustration.,chit-chat
argument,novel
do you like to watch tv? it's a great way to learn about different types of people.,chit-chat
the battle at the grecian wall,novel
i love the battle of the grecian wall. it's one of my favorites.,chit-chat
the greeks having retired into their intrenchments hector attempts to force them but it proving impossible to pass the ditch polydamas advises to quit their chariots and manage the attack on foot,novel
"i don't know much about greek politics, but i do know that greece is a sovereign state in europe.",chit-chat
the trojans follow his counsel and having divided their army into five bodies of foot begin the assault,novel
the trojans follow their counsel and have divided their army into five bodies of foot begin the assault,chit-chat
but upon the signal of an eagle with a serpent in his talons which appeared on the left hand of the trojans polydamas endeavours to withdraw them again,novel
that's interesting. i've never heard of that before. do you have a source?,chit-chat
this hector opposes and continues the attack in which after many actions sarpedon makes the first breach in the wall,novel
what is sarpedon? i've never heard of him. what does he do?,chit-chat
hector also casting a stone of vast size forces open one of the gates and enters at the head of his troops who victoriously pursue the grecians even to their ships,novel
that sounds like a lot of fun. i'm sure you've heard of the grecians before.,chit-chat
while thus the heros pious cares attend the cure and safety of his wounded friend trojans and greeks with clashing shields engage and mutual deaths are dealt with mutual rage,novel
that sounds like a lot of fun. do you have any other hobbies you like to do?,chit-chat
nor long the trench or lofty walls oppose with gods averse the illfated works arose their powers neglected and no victim slain the walls were raised the trenches sunk in vain,novel
that's interesting. i've never heard of that before. what's it about?,chit-chat
without the gods how short a period stands the proudest monument of mortal hands,novel
i'm not familiar with the period how short a period stands the most monument of mortal hands.,chit-chat
this stood while hector and achilles raged while sacred troy the warring hosts engaged but when her sons were slain her city burnd and what survived of greece to greece returnd then neptune and apollo shook the shore then idas summits pourd their watery store rhesus and rhodius then unite their rills caresus roaring down the stony hills æsepus granicus with mingled force and xanthus foaming from his fruitful source and gulfy simois rolling to the main224 helmets and shields and godlike heroes slain these turnd by phœbus from their wonted ways deluged the rampire nine continual days the weight of waters saps the yielding wall and to the sea the floating bulwarks fall,novel
this stood while hector and achilles rage while sacred troy the warring hosts engaged but when her sons were slain her city burnd and what survived of greece to greece returnd then neptune and apollo shook the shore then idas summits pourd their watery store rhesus and rhodius then unite their rills caresus roaring down the stonehills æsepus granicus with mingled force and xanthus foaming from his fruitful source and gulfy simois rolling to the main224 helmets and shields and godlike heroes slain these turnd by phœbus from the won@@,chit-chat
incessant cataracts the thunderer pours and half the skies descend in sluicy showers,novel
i've never heard of that before. are you sure it's not a cat?,chit-chat
the god of ocean marching stern before with his huge trident wounds the trembling shore vast stones and piles from their foundation heaves and whelms the smoky ruin in the waves,novel
"wow, that's intense. i've never heard of the god of ocean marching stern before.",chit-chat
now smoothd with sand and levelld by the flood no fragment tells where once the wonder stood in their old bounds the rivers roll again shine twixt the hills or wander oer the plain,novel
"wow, that's really interesting. i've never heard of that song before. what's it about?",chit-chat
225 but this the gods in later times perform as yet the bulwark stood and braved the storm the strokes yet echoed of contending powers war thunderd at the gates and blood distaind the towers,novel
that sounds like a lot of fun. what do you like to do in your spare time?,chit-chat
smote by the arm of jove with dire dismay close by their hollow ships the grecians lay hectors approach in every wind they hear and hectors fury every moment fear,novel
smote by the arm of jove with dire dismay close by his hollow ships the grecians lay hectors approach in every wind they hear and hectors fury every moment fear,chit-chat
he like a whirlwind tossd the scattering throng mingled the troops and drove the field along,novel
that's pretty cool. i've never heard of a whirlwind tossd before.,chit-chat
so midst the dogs and hunters daring bands fierce of his might a boar or lion stands armd foes around a dreadful circle form and hissing javelins rain an iron storm his powers untamed their bold assault defy and where he turns the rout disperse or die he foams he glares he bounds against them all and if he falls his courage makes him fall,novel
"wow, that sounds like a lot of fun. how long have you been playing video games?",chit-chat
with equal rage encompassd hector glows exhorts his armies and the trenches shows,novel
i've never heard of encompass glow. what does he do for a living?,chit-chat
the panting steeds impatient fury breathe and snort and tremble at the gulf beneath just at the brink they neigh and paw the ground and the turf trembles and the skies resound,novel
the panting steeds impatient fury breathe and snort and tremble at the gulf beneath just at the brink they neigh and paw the ground and the turf trembles and the skies resound,chit-chat
eager they viewd the prospect dark and deep vast was the leap and headlong hung the steep the bottom bare a formidable show,novel
i have never heard of headlong hung the steep the bottom before. what is it about?,chit-chat
and bristled thick with sharpend stakes below,novel
"i'm not sure what you mean by bristled thick thick, but i don't think that's what you're talking about.",chit-chat
the foot alone this strong defence could force and try the pass impervious to the horse,novel
that's a good point. i'm not sure i'd be able to do that.,chit-chat
this saw polydamas who wisely brave restraind great hector and this counsel gave o thou bold leader of the trojan bands,novel
i love polydamas! they're one of my favorite bands. what's your favorite band?,chit-chat
and you confederate chiefs from foreign lands,novel
"i don't know what that means, but i'm not sure what you mean.",chit-chat
what entrance here can cumbrous chariots find the stakes beneath the grecian walls behind,novel
"i don't know, i'm not sure. i've never been there before.",chit-chat
no pass through those without a thousand wounds no space for combat in yon narrow bounds,novel
"wow, that's a lot of words to say "" no pass through that without a thousand wounds no space for combat """,chit-chat
proud of the favours mighty jove has shown on certain dangers we too rashly run if tis his will our haughty foes to tame oh may this instant end the grecian name,novel
i'm not familiar with the grecian name. what's it mean exactly?,chit-chat
here far from argos let their heroes fall and one great day destroy and bury all,novel
i love argos. they're my favorite band. what's your favorite argos song?,chit-chat
but should they turn and here oppress our train what hopes what methods of retreat remain,novel
i'm not sure what you mean by that. what methods of retreat are you referring to?,chit-chat
wedged in the trench by our own troops confused in one promiscuous carnage crushd and bruised all troy must perish if their arms prevail nor shall a trojan live to tell the tale,novel
"wow, that's intense. i'm glad you're okay. what happened?",chit-chat
hear then ye warriors,novel
have you heard of the warriors? they are an american professional basketball team based in los angeles.,chit-chat
and obey with speed back from the trenches let your steeds be led then all alighting wedged in firm array proceed on foot and hector lead the way,novel
that sounds like a lot of fun. i'm not sure i've ever done that before.,chit-chat
so greece shall stoop before our conquering power and this if jove consent her fatal hour illustration polydamas advising hector this counsel pleased the godlike hector sprung swift from his seat his clanging armour rung,novel
"i'm not sure what you mean by "" conquering power "", but i don't know what that means.",chit-chat
the chiefs example followd by his train each quits his car and issues on the plain by orders strict the charioteers enjoind compel the coursers to their ranks behind,novel
that's interesting. i've never heard of the chiefs before. what's their name?,chit-chat
the forces part in five distinguishd bands and all obey their several chiefs commands,novel
that sounds like a lot of work. how long have you been in the force? do you like it?,chit-chat
the best and bravest in the first conspire pant for the fight and threat the fleet with fire great hector glorious in the van of these polydamas and brave cebriones,novel
that sounds like a lot of fun! i'm sure you'll have a great time!,chit-chat
before the next the graceful paris shines and bold alcathous and agenor joins,novel
bold alcathous and agenor have been together for a long time. do you like them?,chit-chat
the sons of priam with the third appear deiphobus and helenas the seer in arms with these the mighty asius stood who drew from hyrtacus his noble blood and whom arisbas yellow coursers bore the coursers fed on sellès winding shore,novel
the sons of priam with the third appear deiphobus and helenas the seer in arms with these the mighty asius stood who drew from hyrtacus my noble blood and whom arisbas yellow coursers bore the coursers fed on sellès winding shore,chit-chat
antenors sons the fourth battalion guide and great æneas born on fountful ide,novel
i love the antenors sons of the fourth battalion guide. it's one of my favorite books.,chit-chat
divine sarpedon the last band obeyd whom glaucus and asteropaeus aid,novel
divine sarpedon the last band obeyd whom glaucus and asteropaeus aid,chit-chat
next him the bravest at their armys head but he more brave than all the hosts he led,novel
that's what i'm going to do. it's going to be great.,chit-chat
now with compacted shields in close array the moving legions speed their headlong way already in their hopes they fire the fleet and see the grecians gasping at their feet,novel
that sounds like a lot of fun. do you have any plans for the rest of the day?,chit-chat
while every trojan thus and every aid the advice of wise polydamas obeyd asius alone confiding in his car his vaunted coursers urged to meet the war,novel
i've never heard of obeyd abeyd. what does he do for a living?,chit-chat
unhappy hero,novel
i'm not a happy person. i just want to be happy. i don't care what anyone thinks.,chit-chat
and advised in vain those wheels returning neer shall mark the plain no more those coursers with triumphant joy restore their master to the gates of troy,novel
i've never heard of triumphant joy before. what does it do for you?,chit-chat
black death attends behind the grecian wall and great idomeneus shall boast thy fall,novel
"black death attends behind the grecian wall, great idomeneus shall boast thy fall",chit-chat
fierce to the left he drives where from the plain the flying grecians strove their ships to gain swift through the wall their horse and chariots passd the gates halfopend to receive the last,novel
i've never heard of fierce to the left before. is it a song of ice and fire?,chit-chat
thither exulting in his force he flies his following host with clamours rend the skies to plunge the grecians headlong in the main such their proud hopes but all their hopes were vain,novel
"hello, how are you doing today? i hope you are having a good day, my friend.",chit-chat
to guard the gates two mighty chiefs attend who from the lapiths warlike race descend this polypœtes great perithous heir and that leonteus like the god of war,novel
that sounds like a lot of fun. what do you like to do in your free time?,chit-chat
as two tall oaks before the wall they rise their roots in earth their heads amidst the skies whose spreading arms with leafy honours crownd forbid the tempest and protect the ground high on the hills appears their stately form and their deep roots for ever brave the storm,novel
that sounds like a lot of fun. what do you like to do in your free time?,chit-chat
so graceful these and so the shock they stand of raging asius and his furious band,novel
so graceful these and so the shock they stand of raging asius and his furious band...,chit-chat
orestes acamas in front appear and œnomaus and thoon close the rear in vain their clamours shake the ambient fields in vain around them beat their hollow shields the fearless brothers on the grecians call to guard their navies and defend the wall,novel
orestes acamas in front appear and œnomaus and thoon close the rear in vain they shake the ambient fields around they beat their hollow shields the fearless brothers on the grecians call to guard their navies and defend the wall,chit-chat
even when they saw troys sable troops impend and greece tumultuous from her towers descend forth from the portals rushd the intrepid pair opposed their breasts and stood themselves the war,novel
"wow, that's really interesting. i've never heard of greece tumultuous before.",chit-chat
so two wild boars spring furious from their den roused with the cries of dogs and voice of men on every side the crackling trees they tear and root the shrubs and lay the forest bare they gnash their tusks with fire their eyeballs roll till some wide wound lets out their mighty soul,novel
"wow, that's intense. i'm not sure i'd want to be in that situation.",chit-chat
around their heads the whistling javelins sung with sounding strokes their brazen targets rung fierce was the fight while yet the grecian powers maintaind the walls and mannd the lofty towers to save their fleet their last efforts they try and stones and darts in mingled tempests fly,novel
"wow, that sounds like a lot of fun. do you have any other hobbies?",chit-chat
as when sharp boreas blows abroad and brings the dreary winter on his frozen wings beneath the lowhung clouds the sheets of snow descend and whiten all the fields below so fast the darts on either army pour so down the rampires rolls the rocky shower heavy and thick resound the batterd shields and the deaf echo rattles round the fields,novel
that sounds like a lot of fun. what do you like to do in your spare time?,chit-chat
with shame repulsed with grief and fury driven the frantic asius thus accuses heaven in powers immortal who shall now believe,novel
i'm sorry to hear that. i hope you're doing well in your life.,chit-chat
can those too flatter and can jove deceive,novel
"i don't think they can, but i'm not sure if they can or not.",chit-chat
what man could doubt but troys victorious power should humble greece and this her fatal hour,novel
"i don't know much about greece, but i do know that it's the third largest country in the world.",chit-chat
but like when wasps from hollow crannies drive to guard the entrance of their common hive darkening the rock while with unwearied wings they strike the assailants and infix their stings a race determined that to death contend so fierce these greeks their last retreats defend,novel
"wow, that's interesting. i've never heard of that before. do you have a source?",chit-chat
gods,novel
do you believe in god? i believe in the existence of god as he is the creator of the universe.,chit-chat
shall two warriors only guard their gates repel an army and defraud the fates these empty accents mingled with the wind nor moved great joves unalterable mind to godlike hector and his matchless might was owed the glory of the destined fight,novel
that sounds like a lot of fun. what is your favorite thing to do in your spare time?,chit-chat
like deeds of arms through all the forts were tried and all the gates sustaind an equal tide through the long walls the stony showers were heard the blaze of flames the flash of arms appeard,novel
"wow, that sounds like a lot of work. how long did it take you to do that?",chit-chat
the spirit of a god my breast inspire to raise each act to life and sing with fire,novel
that's awesome! i'm glad to hear that. what do you do for fun?,chit-chat
while greece unconquerd kept alive the war secure of death confiding in despair and all her guardian gods in deep dismay with unassisting arms deplored the day,novel
"wow, that's interesting. i've never heard of greece unconquerd before.",chit-chat
even yet the dauntless lapithae maintain the dreadful pass and round them heap the slain,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
first damasus by polypœtes steel pierced through his helmets brazen visor fell the weapon drank the mingled brains and gore,novel
"wow, that's pretty intense. i'm sorry to hear that. did you die?",chit-chat
the warrior sinks tremendous now no more,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
next ormenus and pylon yield their breath nor less leonteus strews the field with death first through the belt hippomachus he gored then sudden waved his unresisted sword antiphates as through the ranks he broke the falchion struck and fate pursued the stroke iamenus orestes menon bled and round him rose a monument of dead,novel
"wow, that's a lot of work. i'm not sure i could do it.",chit-chat
meantime the bravest of the trojan crew bold hector and polydamas pursue fierce with impatience on the works to fall and wrap in rolling flames the fleet and wall,novel
i'm not familiar with the trojan crew. what does it mean to be bold?,chit-chat
these on the farther bank now stood and gazed by heaven alarmd by prodigies amazed a signal omen stoppd the passing host their martial fury in their wonder lost,novel
that's pretty cool. i've never heard of a signal omen before. what is it?,chit-chat
joves bird on sounding pinions beat the skies a bleeding serpent of enormous size his talons trussd alive and curling round he stung the bird whose throat received the wound mad with the smart he drops the fatal prey in airy circles wings his painful way floats on the winds and rends the heaven with cries amidst the host the fallen serpent lies,novel
"wow, that's an interesting story. i'm not sure i'd like to read it.",chit-chat
they pale with terror mark its spires unrolld and joves portent with beating hearts behold,novel
i'm not sure what you mean by that. are you trying to say that they don't have a sense of humor?,chit-chat
then first polydamas the silence broke long weighd the signal and to hector spoke how oft my brother thy reproach i bear for words well meant and sentiments sincere,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
true to those counsels which i judge the best i tell the faithful dictates of my breast,novel
that's a good way to look at it. i'm sure you're a great person.,chit-chat
to speak his thoughts is every freemans right in peace in war in council and in fight and all i move deferring to thy sway but tends to raise that power which i obey,novel
that's a good way to look at it. i'm glad you're doing the right thing.,chit-chat
then hear my words nor may my words be vain,novel
that's a good way to look at it. i'm glad you're feeling better.,chit-chat
seek not this day the grecian ships to gain for sure to warn us jove his omen sent and thus my mind explains its clear event the victor eagle whose sinister flight retards our host and fills our hearts with fright dismissd his conquest in the middle skies allowd to seize but not possess the prize thus though we gird with fires the grecian fleet though these proud bulwalks tumble at our feet toils unforeseen and fiercer are decreed more woes shall follow and more heroes bleed,novel
"wow, that's really interesting. i've never heard of a grecian ship before.",chit-chat
so bodes my soul and bids me thus advise for thus a skilful seer would read the skies to him then hector with disdain returnd fierce as he spoke his eyes with fury burnd are these the faithful counsels of thy tongue,novel
i'm sorry to hear that. i hope you're able to get through it.,chit-chat
thy will is partial not thy reason wrong or if the purpose of thy heart thou vent sure heaven resumes the little sense it lent,novel
that's a good way to look at it. i'm not sure i agree with that.,chit-chat
what coward counsels would thy madness move against the word the will reveald of jove,novel
"i'm not sure, but i think it would be a good idea to get rid of him.",chit-chat
the leading sign the irrevocable nod and happy thunders of the favouring god these shall i slight and guide my wavering mind by wandering birds that flit with every wind,novel
i've never heard of the irrevocable nod before. what does it mean?,chit-chat
ye vagrants of the sky,novel
have you ever heard of ye the sky? it's a song by kanye west.,chit-chat
your wings extend or where the suns arise or where descend to right to left unheeded take your way while i the dictates of high heaven obey,novel
i've never heard of this song before. do you know what it's about?,chit-chat
without a sign his sword the brave man draws and asks no omen but his countrys cause,novel
the brave man draws and asks no omen but his countrys cause... what?,chit-chat
but why shouldst thou suspect the wars success,novel
i don't know. i'm not sure. i guess i'll have to find out.,chit-chat
none fears it more as none promotes it less though all our chiefs amidst yon ships expire trust thy own cowardice to escape their fire,novel
that's a good way to look at it. i'm sure you're right.,chit-chat
troy and her sons may find a general grave but thou canst live for thou canst be a slave,novel
i've never heard of this before. i'll have to look into it more.,chit-chat
yet should the fears that wary mind suggests spread their cold poison through our soldiers breasts my javelin can revenge so base a part and free the soul that quivers in thy heart furious he spoke and rushing to the wall calls on his host his host obey the call with ardour follow where their leader flies redoubling clamours thunder in the skies,novel
i'm not sure what you're trying to say. are you trying to tell me something?,chit-chat
jove breathes a whirlwind from the hills of ide and drifts of dust the clouded navy hide he fills the greeks with terror and dismay and gives great hector the predestined day,novel
that sounds like a lot of fun. what do you like to do in your free time?,chit-chat
strong in themselves but stronger in his aid close to the works their rigid siege they laid,novel
"that's a good way to look at it. i like to think of myself as strong in myself, but strong in his aid close to the works their rigid siege they laid",chit-chat
in vain the mounds and massy beams defend while these they undermine and those they rend upheaved the piles that prop the solid wall and heaps on heaps the smoky ruins fall,novel
that sounds like a lot of fun. what do you like to do in your spare time?,chit-chat
greece on her ramparts stands the fierce alarms the crowded bulwarks blaze with waving arms shield touching shield a long refulgent row whence hissing darts incessant rain below,novel
"i've never been to greece, but i'd like to visit one day. have you ever been?",chit-chat
the bold ajaces fly from tower to tower and rouse with flame divine the grecian power,novel
the bold ajaces fly from tower to tower and rouse with flame divine the grecian power,chit-chat
the generous impulse every greek obeys threats urge the fearful and the valiant praise,novel
i'm not sure what you mean by that. are you talking about the greek government?,chit-chat
fellows in arms,novel
have you ever been to arm's arms? it's a type of arm art.,chit-chat
whose deeds are known to fame and you whose ardour hopes an equal name,novel
my ardour hopes for an equal name. i'm not sure what you mean by that.,chit-chat
since not alike endued with force or art behold a day when each may act his part,novel
that's a good way to look at it. i'm not sure i could do it.,chit-chat
a day to fire the brave and warm the cold to gain new glories or augment the old,novel
that's a great way to look at it. i'm not sure i could do that.,chit-chat
urge those who stand and those who faint excite drown hectors vaunts in loud exhorts of fight conquest not safety fill the thoughts of all seek not your fleet but sally from the wall so jove once more may drive their routed train and troy lie trembling in her walls again their ardour kindles all the grecian powers and now the stones descend in heavier showers,novel
i'm not sure what you're trying to say. are you trying to tell me what to do?,chit-chat
as when high jove his sharp artillery forms and opes his cloudy magazine of storms in winters bleak uncomfortable reign a snowy inundation hides the plain he stills the winds and bids the skies to sleep then pours the silent tempest thick and deep and first the mountaintops are coverd oer then the green fields and then the sandy shore bent with the weight the nodding woods are seen and one bright waste hides all the works of men the circling seas alone absorbing all drink the dissolving fleeces as they fall so from each side increased the stony rain and the white ruin rises oer the plain,novel
"wow, that's a lot of work. i'm not sure i could do it.",chit-chat
thus godlike hector and his troops contend to force the ramparts and the gates to rend nor troy could conquer nor the greeks would yield till great sarpedon towerd amid the field for mighty jove inspired with martial flame his matchless son and urged him on to fame,novel
"i've never heard of godlike hector, but i'm familiar with him. what's his name?",chit-chat
in arms he shines conspicuous from afar and bears aloft his ample shield in air within whose orb the thick bullhides were rolld ponderous with brass and bound with ductile gold and while two pointed javelins arm his hands majestic moves along and leads his lycian bands,novel
"wow, that sounds like a lot of fun. what do you like to do for fun?",chit-chat
so pressd with hunger from the mountains brow descends a lion on the flocks below so stalks the lordly savage oer the plain in sullen majesty and stern disdain in vain loud mastiffs bay him from afar and shepherds gall him with an iron war regardless furious he pursues his way he foams he roars he rends the panting prey,novel
"wow, that's a lot of work. i'm not sure i could do it.",chit-chat
resolved alike divine sarpedon glows with generous rage that drives him on the foes,novel
i've never heard of sarpedon before. what does he do for a living?,chit-chat
he views the towers and meditates their fall to sure destruction dooms the aspiring wall then casting on his friend an ardent look fired with the thirst of glory thus he spoke why boast we glaucus,novel
that's really interesting. i've never heard of that before. what's it about?,chit-chat
our extended reign226 where xanthus streams enrich the lycian plain our numerous herds that range the fruitful field and hills where vines their purple harvest yield our foaming bowls with purer nectar crownd our feasts enhanced with musics sprightly sound,novel
that sounds like a lot of fun. what kind of music do you like to listen to?,chit-chat
why on those shores are we with joy surveyd admired as heroes and as gods obeyd unless great acts superior merit prove and vindicate the bounteous powers above,novel
that's a great way to look at it. i'm not sure what you mean by that.,chit-chat
tis ours the dignity they give to grace the first in valour as the first in place that when with wondering eyes our martial bands behold our deeds transcending our commands such they may cry deserve the sovereign state whom those that envy dare not imitate,novel
i'm not sure what you're trying to say. are you saying that the united states is a sovereign state?,chit-chat
could all our care elude the gloomy grave which claims no less the fearful and the brave for lust of fame i should not vainly dare in fighting fields nor urge thy soul to war,novel
i'm not sure what you mean by gloomy grave. are you talking about something else?,chit-chat
but since alas,novel
"i don't know what that means, but i'm not sure what it means.",chit-chat
ignoble age must come disease and deaths inexorable doom the life which others pay let us bestow and give to fame what we to nature owe brave though we fall and honourd if we live or let us glory gain or glory give he said his words the listening chief inspire with equal warmth and rouse the warriors fire the troops pursue their leaders with delight rush to the foe and claim the promised fight,novel
that's a great poem. i'm not sure i've ever read it before. what's it about?,chit-chat
menestheus from on high the storm beheld threatening the fort and blackening in the field around the walls he gazed to view from far what aid appeard to avert the approaching war and saw where teucer with the ajaces stood of fight insatiate prodigal of blood,novel
menestheus is one of my favorite novels. it's one of the most popular novels in the world.,chit-chat
in vain he calls the din of helms and shields rings to the skies and echoes through the fields the brazen hinges fly the walls resound heaven trembles roar the mountains thunders all the ground,novel
"wow, that's a great poem. i've never heard of the brazen hinges. what's their name?",chit-chat
then thus to thoos hence with speed he said and urge the bold ajaces to our aid their strength united best may help to bear the bloody labours of the doubtful war hither the lycian princes bend their course the best and bravest of the hostile force,novel
"i'm sorry, but i don't understand what you mean by bold ajaces.",chit-chat
but if too fiercely there the foes contend let telamon at least our towers defend and teucer haste with his unerring bow to share the danger and repel the foe swift at the word the herald speeds along the lofty ramparts through the martial throng and finds the heroes bathed in sweat and gore opposed in combat on the dusty shore,novel
"that sounds like a lot of fun, but i'm not sure i could do it.",chit-chat
