text,category
what wouldst thou have with me,novel
i'm sorry to hear that. i hope you're doing better now. do you have any hobbies?,chit-chat
mercutio,novel
have you ever heard of mercutio? it's a spanish dish from mexico.,chit-chat
good king of cats nothing but one of your nine lives that i mean to make bold withal and as you shall use me hereafter drybeat the rest of the eight,novel
"wow, that's a lot of cats! i've never had a cat before.",chit-chat
will you pluck your sword out of his pilcher by the ears,novel
"i don't think so, but i'm not sure if it would be a good idea.",chit-chat
make haste lest mine be about your ears ere it be out,novel
i've never heard of that one. what's it about? i'm not familiar with it.,chit-chat
tybalt,novel
do you like tybalt? it's a type of soap that's used in soap operas.,chit-chat
_drawing_ i am for you,novel
"i'm not sure what you mean by that, but thank you for your kind words.",chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
gentle mercutio put thy rapier up,novel
"i love gentle mercutio's, they're my favorite band. what's your favorite song by them?",chit-chat
mercutio,novel
have you ever heard of mercutio? it's a spanish dish from mexico.,chit-chat
come sir your passado,novel
i'm not sure what you mean by that. are you trying to tell me something?,chit-chat
_they fight_ romeo,novel
are you familiar with romeo and juliet? it's an american drama television series based on a novel.,chit-chat
draw benvolio beat down their weapons,novel
"i've always wanted to draw benvolio, he's one of my favorite artists.",chit-chat
gentlemen for shame forbear this outrage tybalt mercutio the prince expressly hath forbid this bandying in verona streets,novel
i don't think i've ever heard of a tybala mercutio.,chit-chat
hold tybalt,novel
are you familiar with tybalt? it is a drug that is used to treat tybalts.,chit-chat
good mercutio,novel
mercutio is my favorite food. i love eating it with my kids. it's one of my favorite foods.,chit-chat
_exeunt tybalt with his partizans_ mercutio,novel
i've never heard of a partizans_ mercutio before. what does that mean?,chit-chat
i am hurt,novel
i'm sorry to hear that. what did you do to make you feel that way?,chit-chat
a plague o both your houses,novel
a plague o both your houses is a great movie. it's on netflix.,chit-chat
i am sped,novel
that's cool. what do you do for a living? do you have any hobbies?,chit-chat
is he gone and hath nothing,novel
he's been gone for a while now. i don't know what's going on.,chit-chat
benvolio,novel
have you ever heard of benvolio? it's a drug that's used in many countries around the world.,chit-chat
what art thou hurt,novel
"i'm not sure, but i don't think i'll be able to sleep tonight.",chit-chat
mercutio,novel
have you ever heard of mercutio? it's a spanish dish from mexico.,chit-chat
ay ay a scratch a scratch,novel
have you ever scratched a scratch? it's like a scratch to the back of your hand.,chit-chat
marry tis enough,novel
i don't think i'll ever get married. i'm not sure if i want to.,chit-chat
where is my page,novel
i don't know. i'm not sure what's going on with it.,chit-chat
go villain fetch a surgeon,novel
"i've always wanted to go to a surgeon, but i'm not sure what i want to do yet.",chit-chat
_exit page_ romeo,novel
have you ever been to pageants? it's a great way to meet new people.,chit-chat
courage man the hurt can not be much,novel
"courage man the hurt can not be much, it can not even be a little bit much.",chit-chat
mercutio,novel
have you ever heard of mercutio? it's a spanish dish from mexico.,chit-chat
no tis not so deep as a well nor so wide as a church door but tis enough twill serve,novel
i'm not sure what you mean by that. are you saying you don't like church?,chit-chat
ask for me tomorrow and you shall find me a grave man,novel
"i'd love to find you a grave, but i don't think i'll be able to.",chit-chat
i am peppered i warrant for this world,novel
i'm sorry to hear that. what are you going to do now that you're peppered?,chit-chat
a plague o both your houses,novel
a plague o both your houses is a great movie. it's on netflix.,chit-chat
zounds a dog a rat a mouse a cat to scratch a man to death,novel
"oh my gosh, that's terrible! i'm so sorry to hear that. what did you do?",chit-chat
a braggart a rogue a villain that fights by the book of arithmeticwhy the devil came you between us,novel
i've never heard of arithmeticwhy. what's that book about?,chit-chat
i was hurt under your arm,novel
i'm sorry to hear that. did you have to go to the hospital for it?,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
i thought all for the best,novel
that's good to hear. what did you do to make it all the best for you?,chit-chat
mercutio,novel
have you ever heard of mercutio? it's a spanish dish from mexico.,chit-chat
help me into some house benvolio or i shall faint,novel
"i'm sorry, i don't know what you mean by that. what are you talking about?",chit-chat
a plague o both your houses,novel
a plague o both your houses is a great movie. it's on netflix.,chit-chat
they have made worms meat of me,novel
i'm sorry to hear that. what kind of worms do you have? i've never had worms.,chit-chat
i have it and soundly too,novel
it's been a while since i've had it so i'm not sure what to do with it.,chit-chat
your houses,novel
"i live in a small house, so i don't get to see my neighbors much.",chit-chat
_exeunt mercutio and benvolio_ romeo,novel
"i've never heard of benvoliotype romeo, is he a singer or songwriter?",chit-chat
this gentleman the princes near ally my very friend hath got his mortal hurt in my behalf my reputation staind with tybalts slandertybalt that an hour hath been my cousin,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
o sweet juliet thy beauty hath made me effeminate and in my temper softend valours steel,novel
oh no! i'm sorry to hear that. i hope you're feeling better now.,chit-chat
reenter benvolio,novel
have you ever heard of reenter benvolio? it's a group of people who practice reenter.,chit-chat
benvolio,novel
have you ever heard of benvolio? it's a drug that's used in many countries around the world.,chit-chat
o romeo romeo brave mercutios dead that gallant spirit hath aspird the clouds which too untimely here did scorn the earth,novel
o romeo romeo brave mercutios died that gallant spirit hath aspird the clouds which too untimely here did scorn the earth,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
this days black fate on mo days doth depend this but begins the woe others must end,novel
that's a good way to look at it. what do you do for a living?,chit-chat
reenter tybalt,novel
have you ever been to reenter tybalt? it's a type of reenter that is used to enter into contests.,chit-chat
benvolio,novel
have you ever heard of benvolio? it's a drug that's used in many countries around the world.,chit-chat
here comes the furious tybalt back again,novel
i don't think i've ever seen a tybalt before. what's it about?,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
again in triumph and mercutio slain,novel
i don't know much about mercutio. what is it about him that you like?,chit-chat
away to heaven respective lenity and fireeyd fury be my conduct now,novel
i've never heard of fireeyd fury before. what's it about? are you religious?,chit-chat
now tybalt take the villain back again that late thou gavst me for mercutios soul is but a little way above our heads staying for thine to keep him company,novel
i don't think mercutios soul is a villain. i think he's a good guy.,chit-chat
either thou or i or both must go with him,novel
"what do you do for a living, if you don't mind me asking? do you have any hobbies?",chit-chat
tybalt,novel
do you like tybalt? it's a type of soap that's used in soap operas.,chit-chat
thou wretched boy that didst consort him here shalt with him hence,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
this shall determine that,novel
i'm not sure what you mean by that. are you saying that it's a good thing or a bad thing?,chit-chat
_they fight tybalt falls_ benvolio,novel
i've never heard of tybalt falls_. what's it about?,chit-chat
romeo away be gone,novel
i'm sorry to hear that. romeo away is a great movie. have you seen it?,chit-chat
the citizens are up and tybalt slain,novel
the citizens are up and tybalt slain are up... what are you talking about?,chit-chat
stand not amazd,novel
what do you mean by stand not amazingly amazable? i'm not sure what you mean.,chit-chat
the prince will doom thee death if thou art taken,novel
the prince will doom thee death if thou art taken... what do you mean by that?,chit-chat
hence be gone away,novel
i'm sorry to hear that. i hope you're able to get back on your feet soon.,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
o i am fortunes fool,novel
"i'm sorry to hear that. what do you do for a living, if you don't mind me asking?",chit-chat
benvolio,novel
have you ever heard of benvolio? it's a drug that's used in many countries around the world.,chit-chat
why dost thou stay,novel
i don't know. i'm not sure. i guess i'll have to find out.,chit-chat
_exit romeo_ enter citizens,novel
"are you a citizen or a romeoer? if you are, you are a citizen.",chit-chat
first citizen,novel
have you ever been to a first citizen? it's a person who is a citizen of the united states.,chit-chat
which way ran he that killd mercutio,novel
he ran it as fast as he could. i'm not sure what he was thinking.,chit-chat
tybalt that murderer which way ran he,novel
i don't know. i'm not sure if he was a serial killer or not.,chit-chat
benvolio,novel
have you ever heard of benvolio? it's a drug that's used in many countries around the world.,chit-chat
there lies that tybalt,novel
"i'm not sure what tybalt is, but i know it's a lie.",chit-chat
first citizen,novel
have you ever been to a first citizen? it's a person who is a citizen of the united states.,chit-chat
up sir go with me,novel
"up sir, go with me with you and i'll go with you with me!!!",chit-chat
i charge thee in the princes name obey,novel
"that's a good name for a prince. what is your prince's name, if you don't mind me asking?",chit-chat
enter prince attended montague capulet their wives and others,novel
have you ever been to a montcap? it is a recording of a live performance.,chit-chat
prince,novel
do you like prince charming? he was a prince born in prince charming's mansion in new york city.,chit-chat
where are the vile beginners of this fray,novel
i don't think i've met anyone like that in my life. i'm sorry you feel that way.,chit-chat
benvolio,novel
have you ever heard of benvolio? it's a drug that's used in many countries around the world.,chit-chat
o noble prince i can discover all the unlucky manage of this fatal brawl,novel
i'm sorry to hear that. do you have a deck you'd like to play in the future?,chit-chat
there lies the man slain by young romeo that slew thy kinsman brave mercutio,novel
"i've never read brave mercutio, but i'm sure it's a great book.",chit-chat
lady capulet,novel
have you ever seen lady capri sun? it's a capri that's been around for a while.,chit-chat
tybalt my cousin,novel
i have a cousin named tybalt. it's a common name for a cousin.,chit-chat
o my brothers child,novel
i'm sorry to hear that. do you have any brothers or sisters in your family?,chit-chat
o prince,novel
"have you heard of prince prince? he's an american singer, songwriter, and actor.",chit-chat
o husband,novel
"have you ever been married? i've never been, but my husband is my best friend.",chit-chat
o the blood is spilld of my dear kinsman,novel
oh no! i'm so sorry to hear that. i hope you're okay.,chit-chat
prince as thou art true for blood of ours shed blood of montague,novel
prince as thou art true for blood of our blood of ours shed blood of the mont.,chit-chat
o cousin cousin,novel
have you ever heard of cousin cousin? it's a family of two people from the same family.,chit-chat
prince,novel
do you like prince charming? he was a prince born in prince charming's mansion in new york city.,chit-chat
benvolio who began this bloody fray,novel
"i don't know who benvolio is, but i know he's an american singer.",chit-chat
benvolio,novel
have you ever heard of benvolio? it's a drug that's used in many countries around the world.,chit-chat
tybalt here slain whom romeos hand did slay romeo that spoke him fair bid him bethink how nice the quarrel was and urgd withal your high displeasure,novel
romeos hand slay romeo that spoke him fair bid him bethink how nice the quarrel was and urgd withal my high displeasure,chit-chat
all this uttered with gentle breath calm look knees humbly bowd could not take truce with the unruly spleen of tybalt deaf to peace but that he tilts with piercing steel at bold mercutios breast who all as hot turns deadly point to point and with a martial scorn with one hand beats cold death aside and with the other sends it back to tybalt whose dexterity retorts it,novel
"wow, that's impressive. i've never heard of tybalt before. what's his name?",chit-chat
romeo he cries aloud hold friends,novel
romeo is one of my favorite fictional characters. he's such an interesting character. do you like him?,chit-chat
friends part and swifter than his tongue his agile arm beats down their fatal points and twixt them rushes underneath whose arm an envious thrust from tybalt hit the life of stout mercutio and then tybalt fled,novel
"wow, that's intense. i'm not sure i could do that...",chit-chat
but by and by comes back to romeo who had but newly entertaind revenge and tot they go like lightning for ere i could draw to part them was stout tybalt slain and as he fell did romeo turn and fly,novel
"wow, that's a great story. i've never read romeo and juliet before.",chit-chat
this is the truth or let benvolio die,novel
i don't think benvolio will ever die. he's such a great actor.,chit-chat
lady capulet,novel
have you ever seen lady capri sun? it's a capri that's been around for a while.,chit-chat
he is a kinsman to the montague,novel
that's cool. i've never been to a mont. what's it like?,chit-chat
affection makes him false he speaks not true,novel
that's a good point. i don't think i've ever felt that way before.,chit-chat
some twenty of them fought in this black strife and all those twenty could but kill one life,novel
"wow, that's a lot of people. i'm glad you're okay.",chit-chat
i beg for justice which thou prince must give romeo slew tybalt romeo must not live,novel
i've never heard of romeo slew tybalt romeo. what does that mean?,chit-chat
prince,novel
do you like prince charming? he was a prince born in prince charming's mansion in new york city.,chit-chat
romeo slew him he slew mercutio,novel
romeo slew him he slew mercutio... that's so funny!,chit-chat
who now the price of his dear blood doth owe,novel
i don't know. i'm going to have to call the bank and ask.,chit-chat
montague,novel
have you ever been to montpelier? it's a small town in north america.,chit-chat
not romeo prince he was mercutios friend his fault concludes but what the law should end the life of tybalt,novel
that's a good point. it's hard to believe that romeo and juliet didn't end the life of mercutios.,chit-chat
prince,novel
do you like prince charming? he was a prince born in prince charming's mansion in new york city.,chit-chat
and for that offence immediately we do exile him hence,novel
that's what i'm worried about. i don't know what to do.,chit-chat
i have an interest in your hates proceeding my blood for your rude brawls doth lie ableeding,novel
i don't know what you're talking about. i'm not rude at all.,chit-chat
but ill amerce you with so strong a fine that you shall all repent the loss of mine,novel
i'm sorry to hear about your loss. what did you do to deserve such a fine?,chit-chat
i will be deaf to pleading and excuses nor tears nor prayers shall purchase out abuses,novel
i'm sorry to hear that. i hope you're able to cope with it.,chit-chat
therefore use none,novel
that's a good way to look at it. i don't think i could do that.,chit-chat
let romeo hence in haste else when he is found that hour is his last,novel
that's a good idea. i think i'm going to have to do that.,chit-chat
bear hence this body and attend our will,novel
bear hence this body and attend our will... i'm not sure what that means.,chit-chat
mercy but murders pardoning those that kill,novel
have you ever heard of mercy? it's a fictional character from the american horror story series.,chit-chat
_exeunt_ scene ii,novel
have you seen the movie exeuntesy scene ii? it's a great movie.,chit-chat
a room in capulets house,novel
have you ever been to a room in capulets house? it's a house in the united states.,chit-chat
enter juliet,novel
have you ever read enter juliet? it's an american novel written by george r. r. martin.,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
gallop apace you fieryfooted steeds towards phoebus lodging,novel
gallop apace me that you fieryfooted steeds towards phoebus lodges,chit-chat
such a waggoner as phaeton would whip you to the west and bring in cloudy night immediately,novel
phaeton is such a cool name for a waggoner. i've never heard of him before.,chit-chat
spread thy close curtain loveperforming night that runaways eyes may wink and romeo leap to these arms untalkd of and unseen,novel
"i'm not familiar with runaways, but i know it's a tv show.",chit-chat
lovers can see to do their amorous rites by their own beauties or if love be blind it best agrees with night,novel
that's a good point. i guess i'm more of a night person myself.,chit-chat
come civil night thou sobersuited matron all in black and learn me how to lose a winning match playd for a pair of stainless maidenhoods,novel
that sounds like a lot of fun! i'm sure you'll have a great time!,chit-chat
hood my unmannd blood bating in my cheeks with thy black mantle till strange love grow bold think true love acted simple modesty,novel
i'm not sure what you mean by unmannd blood bating in your cheeks.,chit-chat
come night come romeo come thou day in night for thou wilt lie upon the wings of night whiter than new snow upon a ravens back,novel
"wow, that's a great poem. i've never heard of the ravens before.",chit-chat
come gentle night come loving blackbrowd night give me my romeo and when i shall die take him and cut him out in little stars and he will make the face of heaven so fine that all the world will be in love with night and pay no worship to the garish sun,novel
that's so sweet of you. i'm so happy for you. do you have any hobbies?,chit-chat
o i have bought the mansion of a love but not possessd it and though i am sold not yet enjoyd,novel
"i have never heard of the mansion of a love, but i have heard of it. what is it about?",chit-chat
so tedious is this day as is the night before some festival to an impatient child that hath new robes and may not wear them,novel
oh no! that's so annoying. i hope they don't do that again.,chit-chat
o here comes my nurse and she brings news and every tongue that speaks but romeos name speaks heavenly eloquence,novel
that's awesome! i'm glad you're getting to talk to your nurse!,chit-chat
enter nurse with cords,novel
have you ever been in an enter nurse? it's a branch of medicine that specializes in cords.,chit-chat
now nurse what news,novel
i don't know what i'm going to do yet. i just want to be a nurse.,chit-chat
what hast thou there,novel
i don't know what i'm going to do with the money i've made.,chit-chat
the cords that romeo bid thee fetch,novel
i love the cords that romeo bid thee fetch. it's one of my favorite things to do.,chit-chat
nurse,novel
i work at a hospital as a nurse. it's a great profession to be in.,chit-chat
ay ay the cords,novel
i've never heard of the cords. what's it like to live in the south?,chit-chat
_throws them down_ juliet,novel
have you ever read the book juliet? it's a romantic novel written by george r. r. martin.,chit-chat
ay me what news,novel
i just got a new job and i'm looking for a new one. i don't know what to expect.,chit-chat
why dost thou wring thy hands,novel
"i don't know, i guess it's because i'm not very good at it.",chit-chat
nurse,novel
i work at a hospital as a nurse. it's a great profession to be in.,chit-chat
ah welladay hes dead hes dead hes dead,novel
i'm so sorry to hear that. i hope he's doing well now though.,chit-chat
we are undone lady we are undone,novel
i'm not sure what you mean by that. are you referring to a woman or a man?,chit-chat
alack the day hes gone hes killd hes dead,novel
i'm so sorry to hear that. i hope you're able to find him soon.,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
can heaven be so envious,novel
"it can be, but i'm not sure if i'd want to go there.",chit-chat
nurse,novel
i work at a hospital as a nurse. it's a great profession to be in.,chit-chat
romeo can though heaven can not,novel
romeo and juliet is such a great song. it's one of my favorite songs of all time.,chit-chat
o romeo romeo,novel
romeo and romeo is an american romance novel written by romeo and juliet. have you read it?,chit-chat
who ever would have thought it,novel
"i didn't think it was going to happen, but i'm glad it did.",chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
what devil art thou that dost torment me thus,novel
"i'm not sure what you mean. what do you mean by "" devil art ""?",chit-chat
this torture should be roard in dismal hell,novel
i agree. i don't know what i would do if i was in that situation.,chit-chat
hath romeo slain himself,novel
i've never heard of hath romeo. what's he like? is he a good guy?,chit-chat
say thou but ay and that bare vowel i shall poison more than the deathdarting eye of cockatrice,novel
i've never heard of cockatrice. what's it like? is it good?,chit-chat
i am not i if there be such an i or those eyes shut that make thee answer ay,novel
that's a good way to look at it. what do you do for a living?,chit-chat
if he be slain say ay or if not no,novel
i don't know how to say ay or no. i'm not sure what that means.,chit-chat
brief sounds determine of my weal or woe,novel
what is your weal or woe? i'm not sure what you mean by that.,chit-chat
nurse,novel
i work at a hospital as a nurse. it's a great profession to be in.,chit-chat
i saw the wound i saw it with mine eyes god save the markhere on his manly breast,novel
i'm sorry to hear that. i hope he's doing better now. what happened?,chit-chat
a piteous corse a bloody piteous corse pale pale as ashes all bedaubd in blood all in goreblood,novel
"i've never heard of a piteous corse, is it a species of corse?",chit-chat
i swounded at the sight,novel
why did you swound at the sight? i'm not sure what you mean.,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
o break my heart,novel
"i know, right? it's been a long time since i've been in a relationship.",chit-chat
poor bankrout break at once,novel
"yeah, it's been a long time since i've had a break like that.",chit-chat
to prison eyes neer look on liberty,novel
"i've never been in a prison, but i'd like to go one day.",chit-chat
vile earth to earth resign end motion here and thou and romeo press one heavy bier,novel
i've never heard of romeo press before. what's that about? is it about a heavy bier?,chit-chat
nurse,novel
i work at a hospital as a nurse. it's a great profession to be in.,chit-chat
o tybalt tybalt the best friend i had,novel
i'm sorry to hear that. what did he do to make you feel that way?,chit-chat
o courteous tybalt honest gentleman,novel
have you ever heard of o courtybala? it's an american comedian.,chit-chat
that ever i should live to see thee dead,novel
i'm sorry to hear that. i hope you're able to see them soon.,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
what storm is this that blows so contrary,novel
it's a storm that's about to hit my house. i'm so scared.,chit-chat
is romeo slaughterd and is tybalt dead,novel
"i don't know what tybalt is, but i do know that he is a fictional character.",chit-chat
my dearest cousin and my dearer lord,novel
i'm sorry to hear that. how long have you been friends with your cousin and dearer lord?,chit-chat
then dreadful trumpet sound the general doom for who is living if those two are gone,novel
i don't think i'll ever be able to live without them. they're the worst.,chit-chat
nurse,novel
i work at a hospital as a nurse. it's a great profession to be in.,chit-chat
tybalt is gone and romeo banished romeo that killd him he is banished,novel
tybalt is gone and romeo banished romeo that killis romeo that he is banished *,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
o god,novel
"i know, right? i can't believe it's been so long since i've seen it.",chit-chat
did romeos hand shed tybalts blood,novel
i don't think so. i'm not sure what tybaly blood is.,chit-chat
nurse,novel
i work at a hospital as a nurse. it's a great profession to be in.,chit-chat
it did it did alas the day it did,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
o serpent heart hid with a flowering face,novel
o serpent heart hid with a flowering face... that's interesting. i've never heard of that before.,chit-chat
did ever dragon keep so fair a cave,novel
i don't think i have ever dragon kept a fair a cave. i'm not sure what you mean by that.,chit-chat
beautiful tyrant fiend angelical dovefeatherd raven wolvishravening lamb,novel
"i love the tyrant fiend of angelical dovefeathertherm, raven wolvishravening lamb",chit-chat
despised substance of divinest show,novel
i don't think i've ever watched a show that didn't have substance to it.,chit-chat
just opposite to what thou justly seemst a damned saint an honourable villain,novel
that's what i was thinking. i don't think i'd be able to do that.,chit-chat
o nature what hadst thou to do in hell when thou didst bower the spirit of a fiend in mortal paradise of such sweet flesh,novel
i'm not sure what you're trying to say. are you trying to tell me what to do?,chit-chat
was ever book containing such vile matter so fairly bound,novel
i'm not sure what you're talking about. what's your favorite book?,chit-chat
o that deceit should dwell in such a gorgeous palace,novel
"i know, it's such a beautiful place. i'm so jealous of her.",chit-chat
nurse,novel
i work at a hospital as a nurse. it's a great profession to be in.,chit-chat
theres no trust no faith no honesty in men,novel
that's so true. i've been in a few relationships and it's hard to trust people.,chit-chat
all perjurd all forsworn all naught all dissemblers,novel
all perjurms all forsworn all naught all naut all dissemblers all,chit-chat
ah wheres my man,novel
i'm not sure. i've been trying to figure it out for a while.,chit-chat
give me some aqua vitae,novel
"i've never heard of aqua vitae, is it a type of aquaculture?",chit-chat
these griefs these woes these sorrows make me old,novel
"i'm sorry to hear that. what do you do for a living, if you don't mind me asking?",chit-chat
shame come to romeo,novel
shame come to romeo is one of my favorite songs. do you like it as much as i do?,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
blisterd be thy tongue for such a wish,novel
"i would love to have a blisterd, but i don't think it's going to happen.",chit-chat
he was not born to shame,novel
i'm sorry to hear that. what did he do to make you feel that way?,chit-chat
upon his brow shame is ashamd to sit for tis a throne where honour may be crownd sole monarch of the universal earth,novel
i'm not sure what you mean by that. are you talking about the queen of england?,chit-chat
o what a beast was i to chide at him,novel
i know right! i was so happy to see him. he's such a great dog.,chit-chat
nurse,novel
i work at a hospital as a nurse. it's a great profession to be in.,chit-chat
will you speak well of him that killd your cousin,novel
i don't think so. i'm not sure if he's a good cousin or not.,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
shall i speak ill of him that is my husband,novel
i'm sorry to hear that. i hope you are able to talk to him about it.,chit-chat
ah poor my lord what tongue shall smooth thy name when i thy threehours wife have mangled it,novel
i'm sorry to hear that. i hope you're able to get it fixed.,chit-chat
but wherefore villain didst thou kill my cousin,novel
i'm sorry to hear that. i hope you don't have to go through that.,chit-chat
that villain cousin would have killd my husband,novel
i don't think i could do that to my husband. he's such a jerk.,chit-chat
back foolish tears back to your native spring your tributary drops belong to woe which you mistaking offer up to joy,novel
i've never heard of woe. what's it about? i'm not familiar with it.,chit-chat
my husband lives that tybalt would have slain and tybalts dead that would have slain my husband,novel
that's terrible. i'm sorry to hear that. i hope he's doing better now.,chit-chat
all this is comfort wherefore weep i then,novel
i'm sorry to hear that. i hope you're able to find peace soon.,chit-chat
some word there was worser than tybalts death that murderd me,novel
i'm sorry to hear that. i hope you're okay. what was the word?,chit-chat
i would forget it fain but o it presses to my memory like damned guilty deeds to sinners minds,novel
that's a good way to look at it. i'm sorry you had to go through that.,chit-chat
tybalt is dead and romeo banished,novel
i'm sorry to hear that. what happened to tybalt? i've never heard of him.,chit-chat
that banished that one word banished hath slain ten thousand tybalts,novel
"wow, that's a lot of tybales. are you a tybaler?",chit-chat
tybalts death was woe enough if it had ended there,novel
tybalts death was not enough if it had ended there. it was enough if he had died.,chit-chat
or if sour woe delights in fellowship and needly will be rankd with other griefs why followd not when she said tybalts dead thy father or thy mother nay or both which modern lamentation might have movd,novel
sour woe delights in fellowship and needly will be rankd with other griefs why followd not when she said tybalts dead thy father or thy mother nay or both which modern modern entation might have movd,chit-chat
but with a rearward following tybalts death romeo is banishedto speak that word is father mother tybalt romeo juliet all slain all dead,novel
i'm not sure what you're trying to say. are you trying to make a joke?,chit-chat
romeo is banished there is no end no limit measure bound in that words death no words can that woe sound,novel
i'm sorry to hear that. i've never heard of romeo. what happened to him?,chit-chat
where is my father and my mother nurse,novel
i'm sorry to hear that. i hope you're able to find them soon.,chit-chat
nurse,novel
i work at a hospital as a nurse. it's a great profession to be in.,chit-chat
weeping and wailing over tybalts corse,novel
i've never heard of anyone wailing over tybales. what does that mean?,chit-chat
will you go to them,novel
i don't think so. i'm not sure if they'll let me.,chit-chat
i will bring you thither,novel
i'd love that! i've been looking forward to it for a long time.,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
wash they his wounds with tears,novel
i've never heard of that before. i'll have to give it a try.,chit-chat
mine shall be spent when theirs are dry for romeos banishment,novel
romeos banishment? what does that mean? i've never heard of it.,chit-chat
take up those cords,novel
"i've been thinking about it, but i'm not sure what i want to do yet.",chit-chat
poor ropes you are beguild both you and i for romeo is exild,novel
thank you. it's been a long time since i've been in a relationship.,chit-chat
he made you for a highway to my bed but i a maid die maidenwidowed,novel
i'm sorry to hear that. what did you do to make him feel better about it?,chit-chat
come cords come nurse ill to my wedding bed and death not romeo take my maidenhead,novel
i'm sorry to hear about your death. i hope you're doing better now.,chit-chat
nurse,novel
i work at a hospital as a nurse. it's a great profession to be in.,chit-chat
hie to your chamber,novel
have you ever been to a chamber? it's where you go to meet new people.,chit-chat
ill find romeo to comfort you,novel
"thank you so much, i really appreciate it. i'm sure romeo would appreciate that.",chit-chat
i wot well where he is,novel
i don't know where he is. i'm not sure what he's up to.,chit-chat
hark ye your romeo will be here at night,novel
i hope so. i'm not sure if i'll be able to sleep though.,chit-chat
ill to him he is hid at lawrence cell,novel
i'm sorry to hear that. i hope he is able to find his way out.,chit-chat
juliet,novel
have you ever been to a juliet? it's a romantic novel written in the late 19th century.,chit-chat
o find him give this ring to my true knight and bid him come to take his last farewell,novel
that's nice of you to do. i'm sure he'll appreciate that.,chit-chat
_exeunt_ scene iii,novel
have you ever seen the movie exeunt3? it's a great movie.,chit-chat
friar lawrences cell,novel
friar lawrs cell is a cell that is made of cells. are you familiar with cell phones?,chit-chat
enter friar lawrence,novel
"enter frilawrence is an american rock band from las vegas, nevada. have you heard of them?",chit-chat
friar lawrence,novel
"i love friar lawrence. he's an american singer, songwriter, and actor. have you heard of him?",chit-chat
romeo come forth come forth thou fearful man,novel
i've never heard of romeo come forth before. what does he do for a living?,chit-chat
affliction is enanmourd of thy parts and thou art wedded to calamity,novel
affliction is the act of abstaining from the use of alcohol or other substances.,chit-chat
enter romeo,novel
i love romeo and juliet. it's my favorite book. do you like to read?,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
father what news,novel
i'm not sure. i don't know if he's a good father or not.,chit-chat
what is the princes doom,novel
it's a character from lord of the rings. he's one of the main characters.,chit-chat
what sorrow craves acquaintance at my hand that i yet know not,novel
i'm sorry to hear that. what does it mean to you that you don't know what you want to know?,chit-chat
friar lawrence,novel
"i love friar lawrence. he's an american singer, songwriter, and actor. have you heard of him?",chit-chat
too familiar is my dear son with such sour company,novel
i'm sorry to hear that. what did he do to make you feel that way?,chit-chat
i bring thee tidings of the princes doom,novel
i've never heard of the prince doom before. what does he do for a living?,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
what less than doomsday is the princes doom,novel
i've never heard of doomsday. what's his name? is he a rapper?,chit-chat
friar lawrence,novel
"i love friar lawrence. he's an american singer, songwriter, and actor. have you heard of him?",chit-chat
a gentler judgment vanishd from his lips not bodys death but bodys banishment,novel
that's interesting. i've never heard of that before. what does it mean?,chit-chat
romeo,novel
romeo and juliet is my favorite romeo romeo. romeo romeo is a romantic novel written by romeo romeo,chit-chat
ha banishment,novel
