text,category
i rode the whole length of this water by its side sometyme a little higher upon the side of the hill and sometyme just by the shore and for 3 or 4 miles i rode through a fine fforest or parke where was deer skipping about and haires wch by meanes of a good greyhound i had a little course but we being strangers could not so fast pursue it in the grounds full of hillocks and ffurse and soe she escaped us,novel
"wow, that sounds like a lot of fun. i'm glad you were able to escape.",chit-chat
i observed the boundaries of all these great waters which are a sort of deep lakes or kind of standing waters are those sort of barren rocky hills wch are so vastly high,novel
that's really cool! i've never been to a lake before. i'd love to go one day.,chit-chat
i call this a standing water because its not like other great rivers as ye trent severne hull or thames c to appear to run wth a streame or current but only as it rowles from side to side like waves as the wind moves it its true at the end of this being a low fall of ground it runs off in a little streame,novel
"that's pretty cool. i've never been to thames, but i'd like to go one day.",chit-chat
there is exceeding good ffish here and all sorts of provision at ye market towns,novel
"i've never been to a market town, but i'd love to go one day.",chit-chat
their market town was peroth 10 long miles,novel
"wow, that's a long drive. did you get to go to the market there?",chit-chat
a mile or two beyond this ullswatertuesday is the market day wch was the day i came thither,novel
i've never heard of ullswatertuesday before. what's it about?,chit-chat
its a long way for ye market people to goe but they and their horses are used to it and go wth much more facility than strangers,novel
"that's true, but i'm not sure i'd want to go alone.",chit-chat
at ye end of this ullswater is a fine round hill lookd as green and full of wood very pleasant wth grass and corne very ffruitefull and hereabout we leave these desart and barren rocky hills not that they are limitted to westmoreland only for had i gone farther to ye left hand into cumberland i should have found more such and they tell me farr worse for height and stonynesse about white haven side and cockermouth so yt tho both the countys have very good land and fruitfull so they equally partake of ye bad tho indeed westmoreland takes it name from its aboundings in springs which distilling itself on lower ground if of a spungy soile made it marshy or lakes and in many places very fruitfull in summer graine and grasse but ye northerly winds blow cold so long on them yt they never attempt sowing their land with wheate or rhye,novel
i'm not sure what you're trying to say. are you trying to make a joke?,chit-chat
ye stones and slatt about peroth lookd so red yt at my entrance into the town thought its buildings were all of brick but after found it to be the coullour of the stone wch i saw in the quarrys look very red their slatt is the same wch cover their houses,novel
"wow, that's interesting. did you find out who did it or did you just find out?",chit-chat
its a pretty large towna good market for cloth that they spinn in the countryhempe and also woollen,novel
i've never heard of the countryhempe. what is it like?,chit-chat
its a great market for all sorts of cattle meate corne c c here are two rivers one called ye emount wch parts cumberland and westmoreland wch bridge i should have passed over had i come the direct roade from kendall to peroth but strikeing off to ambleside to wiandermer i came another end of ye town,novel
that's awesome! i've never been on the ye emount part of the river.,chit-chat
in this river are greate falls of waters calld cataracts by reason of the rock and shelves in it wch makes a great noise wch is heard more against foul weathers into the town tho the bridge be halfe a mile out of ye town,novel
"i've never been to wch, but i'd love to go. have you ever been?",chit-chat
the other river is called louder wch gives name to lord landsdowns house calld louder hall wch is four mile from peroth,novel
the other river is called louder wch gives name to lord landsdowns house calld louder hall wch is four miles from peroth,chit-chat
i went to it through fine woods the front is just faceing the great roade from kendall and lookes very nobly wth severall rows of trees wch leads to large jron gates open barres into the stable yard wch is a fine building on ye one side of ye house very uniform and just against it is such another row of buildings ye other side of ye house like two wings wch is the offices,novel
"wow, that sounds like a lot of fun. i'm glad you had a good time.",chit-chat
its built each like a fine house jutting out at each end and ye middle is wth pillars white and carvings like the entrance of a building,novel
that's a good way to look at it. i'm glad it's not just me.,chit-chat
these are just equal and alike and encompass the two sides of the first court wch enters with large jron gates and jron palasadoes in the breadth and then there is an ascent of 15 stone steps turned round very large and on the top large jron gates pallisad of jron betweene stone pillars wch runs the breadth of the front,novel
"wow, that's interesting. i've never heard of jron palasadoes before.",chit-chat
this court is with paved walks of broad stone one broad one to the house ye other of same breadth runs acrosse to the stables and offices and so there is 4 large squares of grass in wch there is a large statue of stone in the midst of each and 4 little cupids or little boys in each corner of the 4 squares,novel
"wow, that sounds like a lot of fun. i've never been to a court like that before.",chit-chat
then one ascends severall more steps to another little court vth open iron railes and this is divided into severall grass plotts by paved walks of stone to the severall doores some of wch are straight others slope the grass plotts being seven and in each statue the middlemost is taller than the rest this is just the front of ye house where you enter a porch wth pillars of lime stone but ye house is ye red sort of stone of ye country,novel
"wow, that sounds like a lot of fun. what do you like to do in your spare time?",chit-chat
below staires you enter a space that leads severall wayes to all the offices and on one side is a large parlour wch lookes out on these green plotts wth images,novel
"that sounds like a lot of work. what do you do for a living, if you don't mind me asking?",chit-chat
the staircase very well wanscoated and carvd at ye top you are landed into a noble hall very lofty the top and sides are exquisitely painted by ye best hand in england which did the painting at windsor,novel
"wow, that's really cool. i've never been to a noble hall before.",chit-chat
the top is the gods and goddesses that are sitting at some great feast and a great tribunal before ym each corner is the seasons of the yeare wth the variety of weather raines and rainbows stormy winds sun shine snow and frost with multitudes of other fancys and varietyes in painting and looks very naturalit cost 500 that roome alone,novel
"wow, that's a lot of work. what do you do for a living, if you don't mind me asking?",chit-chat
thence into a dineing room and drawing roome well wanscoated of oake large pannells plaine no frettwork nor carvings or glass worke only in chimney pieces,novel
thence into a dineing room and drawing roome well wanscoated ke ke large pannells plaine no frettwork nor carvings or glass worke only in chimney pieces,chit-chat
3 handsome chambers one scarlet cloth stripd and very fashionably made up the hangings the same another flowerd damaske lined with fine jndian embroidery the third roome had a blew satten bed embroiderd,novel
"wow, that sounds like a lot of work. do you have any other hobbies?",chit-chat
in this roome was very fine orris hangings in wch was much silk and gold and silver a little roome by in wch was a green and white damaske canopy bed wch was hung wth some of the same hangings being made for ye duke of lortherdale and had his armes in many placesby his dying were sold to lord landsdon,novel
"wow, that's interesting. i've never heard of the duke of lortherdale before.",chit-chat
they containe a scottish story of the 4 quarters of the yeare,novel
that's interesting. i've never heard of it. what's it about?,chit-chat
the roomes are all well pitchd and well ffinishd and many good pictures of ye family and severall good fancys of human and animals a good gallery so adornd wch leads to a closet that looks into ye chappell all things very neate tho nothing extraordy besides ye hall painting,novel
i'm sorry to hear that. i hope you're able to move on with your life.,chit-chat
the chimney pieces are of a dark coulld marble wch is taken out of the ground just byits well polishd,novel
that's interesting. i've never heard of that type of chimney before. what is it?,chit-chat
there was some few white marble veind but that is not dug out of this country,novel
i'm sorry to hear that. what did you do to get it out of the country?,chit-chat
the house is a flatt rooffe and stands amidst a wood of rows of trees wch wth these statues and those in two gardens on each side wch for their walks and plantations is not ffinishd but full of statues which with the house is so well contrived to be seen at one view,novel
"wow, that's interesting. i've never heard of a flatt rooffe before.",chit-chat
ye lady landsdown sent and treated me with a breakfast cold things and sweete meates all servd in plaite but it was so early in the morning that she being jndisposed was not up,novel
that's so nice of her. i'm sure she's a great lady.,chit-chat
so i returned back 4 mile to peroth and came in sight of severall genteele seates or gentlemens houses and came by a round green spott of a large circumfference which they keep cut round wth a banke round it like a bench its story is that it was the table a great giant 6 yards tall used to dine at and there entertaind anothr of nine yards tall which he afterwards killed there is the length in the church yard how far he could leapea great many yards,novel
"wow, that must have been a long time ago. did you ever find out who it was?",chit-chat
there was also on the church at peroth a fine clock wch had severall motionsthere was the starrs and signes there was the encrease and changes of ye moone by a darke and golden side of a little globe,novel
"wow, that's really interesting. i've never heard of that before. what's it like?",chit-chat
a mile from peroth in a low bottom and moorish place stands mag and her sisters the story is that these soliciting her to an unlawfull love by an enchantment are turned wth her into stone the stone in the middle wch is calld mag is much bigger and have some fforme like a statue or ffigure of a body but the rest are but soe many craggy stones but they affirme they can not be counted twice alike as is the story of stonidge but the number of these are not above 30,novel
"wow, that's interesting. i've never heard of the stonidge story before.",chit-chat
however what the first design of placeing them there either as a marke of yt sort of moorish ground or what else the thing is not so wonderfull as that of stonidge because there is noe such sort of stone in 20 miles off those downs and how they of so vast a bulk and weight should be brought thither whereas all this country abounds with quarrys of stone and its mostly rocks,novel
"i'm not sure what the first design of the stone was, but i do know that it's been around for thousands of years.",chit-chat
the waye from thence to carlisle over much heath where they have many stone quarrys and cut much peate and turff wch is their chief fuel,novel
i've never heard of the waye before. is it a city in north america?,chit-chat
its reckond but 16 mile from peroth to carlisle but they are pretty long besides my going out of ye waye above 3 or 4 mile wch made it 20,novel
"wow, that's a long time. i'm sure you'll be fine.",chit-chat
they were very long and i was a great while rideing it,novel
that's good to hear. what did you do while you were rideing it?,chit-chat
you pass by the little hutts and hovels the poor live in like barnessome have them daubd wth mudwallothers drye walls,novel
i don't think i've ever seen a mudwallothers drye wall.,chit-chat
carlisle stands in view at least 4 mile distant ye town is walled in and all built of stone,novel
i'm sorry to hear that. i hope it all works out for you and your family.,chit-chat
the cathedrall stands high and very eminent to be seen above ye town,novel
"the cathedrall stands high, and very eminent to be seen above ye town...",chit-chat
you enter over the bridge and double gates wch are jron grates and lined wth a case of doores of thick timber there are 3 gates to the town one called the english gate at which i entred,novel
"wow, that sounds like a lot of fun. i'll have to check it out.",chit-chat
the other the jrish wch leads on to whitehaven and cockermouth the other ye scottish gate through which i went into scotland,novel
"i have never been to the other ye scottish gate, but i have been to whitehaven and cockermouth.",chit-chat
the walls of the town and battlements and towers are in very good repaire and looks well,novel
i agree. it's a great place to live. i live in a small town.,chit-chat
ye cathedrall all built of stone which looked stately but nothing curious there was some few houses as ye deans and treasurer and some of ye doctors houses walled in with little gardens their fronts looked gracefully else i saw no house except the present majors house of brick and stone and one house which was ye chancellors built of stone very lofty 5 good sarshe windows in ye front and this within a stone walld garden well kept and iron gates to discover it to view with stone pillars,novel
"wow, that's interesting. i've never heard of ye cathedrall before.",chit-chat
ye streetes are very broad and handsome well pitched,novel
"they are, but i'm not sure if it's because i've never seen them before.",chit-chat
i walked round the walls and saw the river wch twists and turns itself round the grounds called the emount wch at 3 or 4 miles off is flowd by the sea,novel
that's pretty cool. i've never been to the emount wch before.,chit-chat
the other river is the essex wch is very broad and ebbs and flows about a mile or two off,novel
i've never been to the essex wch. i'll have to check it out.,chit-chat
there remaines only some of the walls and ruines of ye castle wch does shew it to have been a very strong town formerly,novel
i've never heard of ye castle wch. i'll have to check it out.,chit-chat
the walls are of a prodigious thickness and vast great stones its moated round and with draw bridges,novel
that's really interesting. i've never heard of a bridge like that before. what type of bridge is it?,chit-chat
there is a large market place wth a good cross and hall and is well supplyd as i am informd wth provision at easye rate but my landlady notwithstanding ran me up the largest reckoning for allmost nothing it was ye dearest lodging i met with and she pretended she could get me nothing else so for 2 joynts of mutton and a pinte of wine and bread and beer i had a 12 shilling reckoning but since i find tho i was in the biggest house in town i was in the worst accomodation and so found it and a young giddy landlady yt could only dress fine and entertain the soldiers,novel
i'm sorry to hear that. i hope you were able to get away with it.,chit-chat
from hence i tooke a guide the next day and so went for scotland and rode 3 or 4 mile by ye side of this river emount wch is full of very good ffish,novel
that sounds like a lot of fun. i've always wanted to go to scotland. have you ever been?,chit-chat
i rode sometymes on a high ridge over a hill sometymes on the sands it turning and winding about that i went almost all the way by it and saw them with boates fishing for salmon and troute wch made my journey very pleasant,novel
that's so cool! i'm glad you had a good experience with sometymes.,chit-chat
leaving this river i came to the essex wch is very broad and hazardous to crosse even when the tyde is out by which it leaves a broad sand on each side which in some places is unsafe made me take a good guide which carryd me aboute and a crosse some part of it here and some part in another place it being deep in ye channell where i did crosse wch was in sight of ye mouth of the river that runs into the sea,novel
i'm sorry to hear that. i've never been to the essex wch. what's it like?,chit-chat
on the sand before the water was quite gone from it i saw a great bird wch lookd almost black picking up ffish and busking in the water it looked like an eagle and by its dimentions could scarce be any other bird,novel
"wow, that's pretty cool. did you see any other birds in the water at all?",chit-chat
thence i went into scotland over the river serke which is also flowed by ye sea but in the summer tyme is not soe deep but can be passd overtho pretty deep but narrow,novel
"i've never been to the serke, but i'd love to go to scotland one day.",chit-chat
it affords good ffish but all here about wch are called borderers seem to be very poor people wch i impute to their sloth,novel
i'm not sure what you mean by that. i've never heard that term before.,chit-chat
scotland this part of it is a low marshy ground where they cutt turff and peate for the fewell tho i should apprehend ye sea might convey coales to them,novel
"have you ever been to scotland? i've never been, but i'd love to go.",chit-chat
i see little that they are employd besides ffishing wch makes provision plentifull or else their cutting and carving turff and peate wch the women and great girles bare legged does lead a horse wch draws a sort of carriage the wheeles like a dungpott and hold about 4 wheele barrows,novel
i've never heard of a dungpott before. what does it look like?,chit-chat
these people tho with naked leggs are yet wrappd up in plodds a piece of woollen like a blanket or else rideing hoodsand this when they are in their houses,novel
i don't think i've ever seen a naked leggette in my life.,chit-chat
i tooke them for people wch were sick seeing 2 or 3 great wenches as tall and bigg as any woman sat hovering between their bed and chimney corner all jdle doing nothing or at least was not settled to any work tho it was nine of the clock when i came thither haveing gone 7 long miles that morning,novel
"wow, that's a lot of work. i'm sorry you had to go through that.",chit-chat
this is a little market town called adison bank the houses look just like the booths at a fair i am sure j have been in some of them that were tollerable dwellings to these they have no chimneys their smoke comes out all over the house and there are great holes in ye sides of their houses wch letts out the smoake when they have been well smoaked in it,novel
"that's interesting. i've never been to adison bank, but i'd love to go.",chit-chat
there is no roome in their houses but is up to ye thatch and in which are 2 or 3 beds even to their parlours and buttery and notwithstanding ye cleaning of their parlour for me i was not able to beare the roome the smell of the hay was a perfume and what i rather chose to stay and see my horses eate their provender in the stable than to stand in yt roome for i could not bring my self to sit down,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
my landlady offered me a good dish of ffish and brought me butter in a lairdly dish with the clap bread but i could have no stomach to eate any of the ffood they should order and finding they had noe wheaten bread i told her i could not eate their clapt out bread soe i bought the ffish she got for me wch was full cheape enough nine pence for two pieces of salmon halfe a one neer a yard long and a very large trout of an amber coullour soe drinking wth out eateing some of their wine wch was exceeding good claret wch they stand conveniently for to have from france and indeed it was the best and truest ffrench wine i have dranck this seven year and very clear i had ye first tapping of ye little vessell and it was very fine,novel
i love ffish! it's one of my favorite things to eat. what is your favorite ffish dish?,chit-chat
then i went up to their church wch looks rather like some little house built of stone and bricke such as our ordinary people in a village live in,novel
that sounds like a lot of fun. what did you do to make it look like that?,chit-chat
ye doores were and ye seates and pulpit was in so disregarded a manner that one would have thought there was no use of it but there is a parson which lives just by whose house is ye best in the place and they are all fine folks in their sundays cloathes,novel
i've never heard of a parson before. what does he do for a living?,chit-chat
i observe ye church yard is full of grave stones pretty large with coates of armes and some had a coronet on the eschutcheons cut in the stone,novel
"wow, that's interesting. i've never heard of a coronet before.",chit-chat
i saw but one house that lookd like a house about a quarter of a mile wch was some gentlemans that was built 2 or 3 roomes and some over them of brick and stone the rest were all like barns or hutts for cattle,novel
"wow, that's pretty cool. i'd love to live in a house like that.",chit-chat
this is threescore miles from edenborough and the neerest town to this place is 18 miles and there would not have been much better entertainement or accomodation and their miles are soe long in these countrys made me afraid to venture least after a tedious journey i should not be able to get a bed i could lye in,novel
i'm sorry to hear that. i hope you're able to get back on your feet soon.,chit-chat
it seemes there are very few towns except edenburough abberdeen and kerk wch can give better treatement to strangers therefore for the most part persons yt travell there go from one noblemans house to another,novel
that's a good point. i've never been to kerk wch. what's it like?,chit-chat
those houses are all kind of castles and they live great tho in so nasty a way as all things are in even those houses one has little stomach to eate or use anything as i have been told by some that has travelld there and i am sure i mett with a sample of it enough to discourage my progress farther in scotland,novel
"i've never been to scotland, but i'd love to visit one of those castles.",chit-chat
i attribute it wholly to their sloth for i see they sitt and do little,novel
that's a good way to look at it. i don't think i've ever seen a sloth do that.,chit-chat
i think there were one or two at last did take spinning in hand at a lazy way,novel
that's what i'm thinking too. it's hard to keep track of things like that.,chit-chat
thence i tooke my ffish to carry it to a place for the english to dress it and repassd the serke and the river essex and there i saw ye common people men women and children take off their shooes and holding up their cloathes wade through the rivers when ye tide was out and truely some there were that when they come to ye other side put on shoes and stockings and had ffine plodds cast over them and their garb seemed above ye common people but this is their constant way of travelling from one place to anothrif any river to pass they make no use of bridges and have not many,novel
"wow, that's interesting. i've never heard of that type of thing before.",chit-chat
i came to long town wch is 3 long mile from addison bank and is called a border and indeed is very like ye scotsland,novel
"wow, that's a long way from me. i've never been there before.",chit-chat
thence i crossd over a tedious long heath to brampton a mile over lime river and here i had my dinner dressdthence to mucks hall 6 miles,novel
thence i crossd over a tedious long heath to brampton a mile over lime river and here i had my dinner dressdthence to mhall 6 miles,chit-chat
here i passd by my lord carletons which stands in the midst of woods,novel
that's pretty cool. i'm sure you'll be able to beat him.,chit-chat
you goe through lanes and little sort of woods or hedge rows and many little purling rivers or brooks out of ye rocks,novel
that's a good way to think about it. i'll have to check it out.,chit-chat
at muneks hall i crossd such another brooke and so out of cumberland i entred northumberland,novel
i'm sorry to hear that. did you have a good time at the muneks hall?,chit-chat
this is ye place ye judges dine its a sorry place for entertainement of such a company here the sherriffs meete them it being the entrance of northumberland wch is much like the other county,novel
i'm sorry to hear that. i've never been there before. what's the other county like?,chit-chat
this it seemes camden relates to be a kingdom,novel
i'm not sure what you mean. are you referring to the fact that it's a kingdom?,chit-chat
this i am sure of the more i travelld northward the longer i found ye miles i am sure these 6 miles and ye other 6 miles to hartwhistle might with modesty be esteemed double the number in most of ye countys in england especially in and about 30 or 40 miles off london,novel
"wow, that's a lot of miles. i'm sure it's worth it though.",chit-chat
i did not go 2 of those miles in an hour,novel
i'm sorry to hear that. i hope you're feeling better about it now.,chit-chat
just at my entrance into northumberland i ascended a very steep hill of wch there are many but one about 2 mile forward was exceeding steep full of great rocks and stonesome of it along on a row the remainder of the picts walls or ffortification at ye bottom of wch was an old castle the walls and towers of which was mostly standing,novel
"wow, that sounds like a lot of fun. did you get to see much of it?",chit-chat
its a sort of black moorish ground and so wet i observd as my man rode up that sort of precipice or steep his horses heeles cast up water every step and their feete cut deepe in even quite up to ye top,novel
that sounds like a lot of fun. do you have any hobbies besides riding horses?,chit-chat
such up and down hills and sort of boggy ground it was and ye night drawing fast on ye miles so long that i tooke a guide to direct me to avoid those ill places,novel
i'm sorry you had to go through that. i hope you're feeling better now.,chit-chat
this hartwhistle is a little town there was one inn but they had noe hay nor would get none and when my servants had got some else where they were angry and would not entertaine me so i was forced to take up in a poor cottage wch was open to ye thatch and no partitions but hurdles plaistered,novel
i'm sorry to hear that. i hope you were able to get some hay back.,chit-chat
indeed ye loft as they called it wch was over the other roomes was shelterd but wth a hurdle here i was fforced to take up my abode and ye landlady brought me out her best sheetes wch servd to secure my own sheetes from her dirty blanckets and indeed i had her fine sheete to spread over ye top of the clothes but noe sleepe could i get they burning turff and their chimneys are sort of fflews or open tunnills yt ye smoake does annoy the roomes,novel
i'm so sorry you had to go through that. i hope you're able to get over it.,chit-chat
this is but 12 miles from another part of scotland the houses are but a little better built its true the inside of them are kept a little better,novel
"that's good to hear. i've never been to scotland, but i'd love to visit one day.",chit-chat
not far from this a mile or two is a greate hill from which rises 3 rivers the teese wch is ye border between durham and york ye ouse that runns to yorke and the river tyne which runns to newcastle and is the divider of northumberland and durham,novel
"wow, that's a long way from here. i've never heard of the teese wch.",chit-chat
this river tyne runns 7 miles and then joyns wth the other river tyne that comes out of northumberland and so they run on to newcastle,novel
"wow, that's a long walk. did you have to get out of the house?",chit-chat
from hartwhistle i went pretty much up hill and down and had the river tyne much in view for 6 miles then i crossd over it on a large stone bridge and so rode by its bank or pretty much in sight of it on the other side to hexholme 6 mile more,novel
"wow, that sounds like a lot of fun. did you get to ride on the other side of hexholme?",chit-chat
this is one of the best towns in northumberland except newcastle wch is one place the sessions are kept for the shire its built of stone and looks very well there are 2 gates to it many streetes some are pretty broad all well pitchd wth a spacious market place wth a town hall on the market crosse,novel
"that's awesome! i've never been there, but i'd love to go.",chit-chat
thence i went through ye lord darentwaters parke just by his house wch is an old building not very large for 3 mile in all to a little village where i crossd over the tyne on a long bridge of stone wth many arches,novel
"wow, that sounds like a lot of fun. did you enjoy it? did you have a good time?",chit-chat
the river is in some places broader than in others its true at this tyme of ye yeare being midsumer the springs are the lowest and the rivers shallow and where there is any rocks or stones left quite bare of water,novel
that's interesting. i've never heard of that before. have you ever been to the river?,chit-chat
thence i went 4 mile along by the tyne the road was good hard gravelly way for the most part but very steep up hills and down on one of these i rode a pretty while wth a great precipice on the right hand down to the river it looked hazardous but the way was very broad,novel
that sounds like a lot of fun! i'm glad you're okay. did you get hurt?,chit-chat
the river looked very reffreshing and ye cattle coming to its sides and into it where shallow to coole themselves in the heate for hitherto as i met wth noe raines notwithstanding the great raines yt fell the 2 dayes before i left woolsley and ye little showers i had when i went to hollywell i was not annoyd wth wet nor extream heat the clouds being a shade to me by day and gods good providence and protection all wayes,novel
"i've never been to hollywell, but i'd love to go one day.",chit-chat
this after noon was the hottest day i met with but it was seasonable being in july,novel
that's great! i'm glad you were able to enjoy the cooler weather. what did you do for fun?,chit-chat
as i drew nearer and nearer to newcastle i met with and saw abundance of little carriages wth a yoke of oxen and a pair of horses together wch is to convey the coales from ye pitts to ye barges on the river,novel
that's really interesting. i've never heard of oxen before. what's it used for?,chit-chat
there is little sort of dungpotts,novel
i've never heard of a dungpott before. i'll have to look into it.,chit-chat
i suppose they hold not above 2 or three chaudron,novel
"i don't think so, but i'm not sure. it's been a while since i've been there.",chit-chat
this is the sea coale which is pretty much small coale tho some is round coales yet none like the cleft coales and this is what ye smiths use and it cakes in ye ffire and makes a great heate but it burns not up light unless you put most round coales wch will burn light but then its soon gone and that part of ye coale never cakes there fore ye small sort is as good as anyif its black and shineing that shows its goodness,novel
that's interesting. i've never heard of that before. have you ever tried it?,chit-chat
this country all about is full of this coale ye sulpher of it taints ye aire and it smells strongly to strangersupon a high hill 2 mile from newcastle i could see all about the country wch was full of coale pitts,novel
i'm sorry to hear that. what do you do for fun in your free time?,chit-chat
newcastle lies in a bottom very low it appears from this hill a greate fflatt,novel
that's interesting. i've never heard of that before. what does it look like?,chit-chat
i saw all by the river tyne wch runns along to tinmouth 5 or 6 miles off wch could see very plaine and ye scheld wch is the key or ffort at the mouth of ye river wch disembogues itself into ye sea all this was in view on this high hill wch i descended5 mile more in all nine from that place,novel
"wow, that's a long way from where i live. do you live near there?",chit-chat
newcastle is a town and county of itself standing part in northumberland part in ye bishoprick of durham the river tyne being ye division,novel
"i've never been there, but i'm sure it's a nice place to visit.",chit-chat
its a noble town tho in a bottom it most resembles london of any place in england its buildings lofty and large of brick mostly or stone,novel
"that's really cool. i've never been there, but i'd love to go.",chit-chat
the streetes are very broad and handsome and very well pitchd and many of them wth very ffine cunduits of water in each allwayes running into a large stone cistern for every bodyes use,novel
the streetes are very broad and handsome and very well pitchd and many of them wth very ffine cunduits of water in each allwayes running into a large stone cistern for every bodyes use,chit-chat
there is one great streete where in ye market crosse there was one great cunduit with two spouts wch falls into a large ffountaine paved wth stone which held at least 2 or 3 hodsheads for the jnhabitants,novel
that sounds interesting! i'll have to check it out. i've never been there before.,chit-chat
there are 4 gates wch are all double gates with a sort of bridge between each,novel
that's interesting. i've never heard of that before. what's it called?,chit-chat
the west gate wch i entred i came by a large building of bricke within bricke walls which is the hall for the assizes and sessions for the shire of northumberland,novel
"wow, that's really cool. i've never been to the west gate before.",chit-chat
this is newcastle on ye tyne and is a town and county,novel
"i've never been there, but i'd love to go. what's it like?",chit-chat
there is a noble building in the middle of the town all of stone for an exchange on stone pillars severall rows,novel
that's pretty cool. i've never been to a noble building before. what is it about?,chit-chat
on the top is a building of a very large hall for the judges to keep the assizes for the town there is another roome for ye major and councill and another for the jury out of the large roome wch is the hall and opens into a balcony wch looks out on ye river and ye key,novel
"wow, that sounds like a lot of fun. do you have a favorite place to visit?",chit-chat
its a lofty good building of stone very uniforme on all sides wth stone pillars in the ffronts both to the streete and market place and to the waterside,novel
that's really neat. i've always wanted to go to the ffronts.,chit-chat
there is a ffine clock on the top just as ye royal exchange has,novel
i'll have to check it out. i've never been to a royal exchange before.,chit-chat
the key is a very ffine place and lookes itself like an exchange being very broad and soe full of merchants walking to and againe and it runs off a great length wth a great many steps down to ye water for the conveniency of landing or boateing their goods and is full of cellars or ware houses,novel
"i've never been there, but i'd love to go. i'll have to check it out.",chit-chat
ye harbour is full of shipps but none that is above 2 or 300 tun can come up quite to the key its a town of greate trade,novel
"that's good to know, i'll have to check it out. thanks for the info!",chit-chat
there is one large church built of stone wth a very high tower finely carvd full of spires and severall devises in the carvingall stone,novel
that's interesting. i've never heard of a church like that before. do you have a picture of it?,chit-chat
the quire is neate as is the whole church and curious carving in wood on each side the quire and over the ffront is a great piramidy of wood ffinely carvd full of spires,novel
the quire is the whole church and curious carving in wood over the ffront is a great piramidy of wood ffinely carinely carvd full of spires,chit-chat
there was a castle in this town but now there is noe remaines of it but some of ye walls wch are built up in houses and soe only appears as a great hill or ascent wch in some places is 30 or 40 steps advance to the streetes that are built on ye higher ground where the castle was,novel
that's interesting. i've never heard of a castle like that before. what's the name of the castle?,chit-chat
there was one place soe like snow hill in london wth a fine conduite,novel
i've never heard of that place before. i'll have to check it out.,chit-chat
their shops are good and are of distinct trades not selling many things in one shop as is ye custom in most country towns and cittys here is one market for corne another for hay besides all other things wch takes up two or three streetes,novel
that's interesting. i've never heard of that before. do you know much about it?,chit-chat
satturday was their biggest market day wch was the day i was there and by reason of the extreame heate resolved to stay till the sun was low ere i proceeded farther so had the opportunity of seeing most of the market wch is like a ffaire for all sorts of provision and good and very cheape,novel
that's really cool. i've never heard of satturday before. what's it like?,chit-chat
i saw one buy a quarter of lamb ffor 3d and 2d a piece good large poultry,novel
"i love lamb ffor 3d, it's one of my favorite things to eat. what did you eat?",chit-chat
here is leather woollen and linnen and all sorts of stands for baubles,novel
i've never heard of leather woollen. i'll have to look into it.,chit-chat
they have a very jndifferent sort of cheeselittle things looks black on the outside,novel
i love cheeselittle! it's one of the most popular foods in the world.,chit-chat
there is a very pleasant bowlinggreen a little walke out of the town wth a large gravel walke round it wth two rows of trees on each side makeing it very shady there is a fine entertaineing house yt makes up the ffourth side before wch is a paved walke and epyasses of bricke,novel
"wow, that's interesting. i've never heard of a paved walke before.",chit-chat
there is a pretty garden by ye side a shady walk its a sort of spring garden where the gentlemen and ladyes walke in the eveningthere is a green house in the garden its a pleasant walke to the town by ye walls,novel
i've never been to a shady walk before. i'll have to check it out.,chit-chat
there is one broad walke by the side of ye town runns a good length made wth coale ashes and so well trodden and the raines makes it firm,novel
i've never heard of that one before. i'll have to check it out.,chit-chat
there is a walke all round the walls of the town,novel
that's pretty cool. i've never seen a walke before. what's it like?,chit-chat
there is a good ffree school and 5 churches,novel
"wow, that's a lot of churches. i've never been to one of those.",chit-chat
i went to see the barber surgeons hall wch was within a pretty garden walled in full of flowers and greens in potts and in the borders its a good neate building of brick,novel
"that sounds really cool. i've never been to a barber shop before, but i'd love to go one day.",chit-chat
there i saw the roome wth a round table in it railed round wth seates or benches for ye conveniency in their disecting and anatomiseing a body and reading lectures on all parts,novel
"wow, that's interesting. i've never heard of a roome like that before.",chit-chat
there was two bodyes that had been anatomised one the bones were fastned wth wires the other had had the flesh boyled off and so some of ye ligeament remained and dryed wth it and so the parts were held together by its own muscles and sinews that were dryed wth it,novel
that's interesting. i've never heard of that before. do you have a source?,chit-chat
over this was another roome in wch was the skin of a man that was taken off after he was dead and dressed and so was stuffdthe body and limbs,novel
"wow, that's horrible. i'm glad it wasn't something like that.",chit-chat
it lookd and felt like a sort of parchment,novel
i'm sorry to hear that. what did you do to make it look like that?,chit-chat
in this roome i could take a view of the whole town it standing on high ground and a pretty lofty building,novel
that sounds like a lot of fun. do you have any plans for the rest of the day?,chit-chat
just by is a very good hospital for 14 widdows of tradesmen of the town 2 good roomes a piece a walke under a pyasse wth pillars of brickwork as is the whole building there is a large ffountaine or cunduite of water for their use and an open green before their house all walled in its in ye major and aldermans disposition there is 2 or 300 pound a yeare to it i thinke its 10 pound a piece,novel
"wow, that's a lot of work. i'll have to check it out.",chit-chat
there is a very good fountaine belongs to it and there is a fine bridge over the tyne river wth 9 arches all built on as london bridge is which enters you into durham and on this side of ye bridge are so many streets and buildings just like southwarke,novel
"i've never been to southwarke, but i'd love to go there one day.",chit-chat
its a little town but all is in the liberty of ye county town of newcastle and soe called but its all in the diocess of durham,novel
