text,category
it is an equal affair,novel
i'm not sure what you mean by that. are you referring to the cheating on her?,chit-chat
there can be no hesitating _señor_,novel
"i don't know what that means, but i'm not sure what it means.",chit-chat
señorita lolita pulido is held a captive by those beasts,novel
i have never heard of señorita lolita pulido. what is it?,chit-chat
and i am not forgetting what happened to don diego my friend,novel
"what happened to don diego? i don't know much about him, but i've heard he's pretty good.",chit-chat
there is but one thing to doattack,novel
what's that? i'm not sure what you're talking about...,chit-chat
at least we can die there was a short conference and then the boats began carrying the men to the shore,novel
that's so sad. i'm sorry to hear that. i hope you're okay.,chit-chat
the _caballeros_ approached to within a mile of the pirate camp and stopped to rest sending scouts on ahead,novel
"hello, how are you doing today? i hope you are having a good day, my friend.",chit-chat
the men of the crew circled to the other side,novel
i've never heard of the men of the crew. what's it about? do you know much about it?,chit-chat
some of the _caballeros_ slept sprawled on the sand,novel
i've never heard of that before. i'll have to look it up. what did they sleep on?,chit-chat
but don audre ruiz sat beside a tiny fire he had kindled his knees drawn up and nursing them with his hands,novel
don audre ruiz sat beside a tiny fire he had kindled his knees drawn up and nursing them with his hands,chit-chat
at least we can die diego he said softly,novel
"i don't know who diego is, but i'm not familiar with him. what's his name?",chit-chat
and we can strive mightily before we do that the black hour came and then the first finger of the dawn,novel
that's a good way to look at it. do you have a favorite song by them?,chit-chat
don audre arose and stretched himself and walked for a time up and down the beach,novel
i love don audre! he's such a great singer and songwriter. do you like his music?,chit-chat
the _caballeros_ shook off their sleep bathed their faces at the edge of the sea exercised their muscles whipped out their blades and fanned the air,novel
i've never heard of the caballeros_ before. what's their name?,chit-chat
sergeant gonzales who had snored throughout the night snorted as he bathed his face and hands and then strode down to don audre and confronted him,novel
i've never snored in my life. i'm sorry you had to go through that.,chit-chat
_señor_ you are in command of this enterprise the sergeant said,novel
* señor_ you are in command of this enterprise the * * the sergeant said * *,chit-chat
there are orders only that every man is to do his best don audre replied,novel
that's a good one. i'm not sure i've ever heard of don audre. what's his name?,chit-chat
the _señorita_ is to be rescued if it is possible and returned to the schooner and the pirates are to be hanged any that do not fall by our swords and are captured ha,novel
i've never heard of the señorita_. what is it about?,chit-chat
it is a nuisance to hang a man gonzales declared we would have to go to the ship for a rope,novel
it is a nuisance to hang a man gonzales declared we would have to go to the ship for a rope,chit-chat
the blade is better,novel
i've never used a blade before. i'll have to try it out. what kind of blade is it?,chit-chat
fray felipe _señor_ the fray questioned,novel
i don't think i've ever heard that before. what's it about?,chit-chat
he approached them,novel
that's good to hear. i'm not sure i'd like to be approached by someone i don't know well.,chit-chat
you are yet my friend gonzales said,novel
i'm not sure what you mean by that. are you talking about my friend gonzales?,chit-chat
if you get into the thick of it stand you behind me that i may protect you,novel
"i'd love to protect you, but i don't think i'll be able to.",chit-chat
but a battle is not a place for a _fray_,novel
"it's not a place for a battle, but i'm not going to let it get to me.",chit-chat
stay you behind and say your prayers there is the matter of the goblet fray felipe replied softly,novel
i'm not sure what you mean by that. are you talking about the goblet fray?,chit-chat
by the saints i take it upon myself to get the goblet for you _fray_ do so and i call you son sergeant gonzales bared his head for an instant,novel
"that's funny. i'm not a saints fan, but i've been a fan for a long time.",chit-chat
he looked at fray felipe as though embarrassed and then returned his hat to his head and gulped,novel
that's pretty funny. i'm glad he didn't have to deal with that.,chit-chat
i have been an evil man in my time he said but i trust that the saints will forget it for this day at least,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
i would have added strength to this good right arm of mine,novel
i would have added strength to this good right arm of mine... that's what i'm talking about.,chit-chat
don audre i am ready don audre ruiz led the way along the shore,novel
i've never heard of don audre before. what does he do for a living?,chit-chat
they crept nearer the camp of the pirates spread out fan fashion and approached boldly,novel
that's pretty cool. i've never been to a game before. what's your favorite team?,chit-chat
they reached the crest of a slope and saw the camp spread before them in the first rays of the morning sun,novel
"wow, that's really cool. did they have a lot of time to do that?",chit-chat
the pirates seemed to be more numerous than even don audre ruiz had expected,novel
i've never heard of don audre ruiz. what's he up to these days?,chit-chat
it looked to be a hopeless task this attack,novel
"i know, i was so scared. i hope you're doing better than i was.",chit-chat
but there was something to urge them on,novel
oh yeah? what was it? i don't think i've heard of it.,chit-chat
they stopped to look at one another,novel
why did they stop to look at one another? did they not want to see each other?,chit-chat
in silks and satins and plumes they were with their jeweled swords at their sides,novel
that's interesting. i've never heard of that before. do you have a source?,chit-chat
and before them the stronghold with the ragged dirty pirates there ready to give battle,novel
i'm not sure what you mean by that. are you referring to someone who is a pirate?,chit-chat
if señor zorro were only here to lead us don audre ruiz said with a sigh,novel
i have never heard of don audre ruiz. what does he say about señor zorro?,chit-chat
but he is notand let us remember why he is notand strike the harder because of our remembrance,novel
that's a good point. it's hard to remember when you're so young.,chit-chat
if you are ready he whipped out his gleaming blade and waved it above his head and the _caballeros_ drew blades in turn and answered him with their cheers,novel
that's pretty cool. i've never seen a caballeros1 before.,chit-chat
and so they advanced to the attackslowly carefully in a perfect line,novel
that's a good way to look at it. i didn't even think of that.,chit-chat
and don audre ruiz because he wanted to give himself and the others added courage and because he felt that it was fitting sang lustily a song of old singing _caballeros_ going forth to die,novel
"wow, i didn't know that. do you have a favorite song by don audre ruiz?",chit-chat
laughing in the face of grinning death,novel
laughing in the face of smiling death is one of the funniest things i've ever seen.,chit-chat
facing task thats hopeless ready yet to try,novel
i'm sorry to hear that. what's going on in your life right now?,chit-chat
singing with the last of earthly breath the _caballeros_ took up the refrain and sang it through to the end their voices ringing across the sea and the land,novel
i love singing with the last of earthly breath. it's one of my favorite songs.,chit-chat
and the song at an end they were grim and silent again intent upon the bloody business before them,novel
that's so sad. i'm sorry you had to go through that. do you have a favorite song by them?,chit-chat
the pirates were preparing they could see,novel
are you a fan of the pirates? they are one of the best teams in the world.,chit-chat
in a very few minutes the clash would come,novel
that's what i'm thinking. it's been a while since i've been in a clash.,chit-chat
and suddenly from the distance from the slope between the two attacking forces came a solitary voice also raised in song _atención_ a _caballeros_ near they glanced up astounded,novel
"wow, that's really interesting. what kind of music do you like to listen to?",chit-chat
running down the slope toward them came a figure they knew well,novel
that's a good way to look at it. what did you do to help them?,chit-chat
don audre ruiz gave a great cry of joy and thankfulness,novel
i've never heard of don audre ruiz. what does he do for a living?,chit-chat
the _caballeros_ cheered and wept unashamed,novel
"i don't know what wept is, but i'm not familiar with it.",chit-chat
for well they knew the singer and the song,novel
"that's true, but it's hard to believe they didn't know who it was.",chit-chat
zorro they cried,novel
i love zorro! he's one of my favorite characters. what's your favorite character?,chit-chat
zorro and so they rushed to the attack,novel
zorro and so they rushed to the attack? that's interesting. what happened?,chit-chat
illustration the further adventures of zorro part iv chapter xvii,novel
have you read zorro part iv? it's my favorite book of all time.,chit-chat
a wild ride,novel
"have you ever been on a wild ride? it's a lot of fun, especially if you've never been on one before.",chit-chat
the pirates evidently had decided to make the fight at some little distance from their huts and adobe houses so they rushed forward shrieking their battlecries brandishing their weapons shouting and cursing to give themselves courage,novel
that sounds like a lot of fun. what kind of things did you do to make them fight?,chit-chat
the great voice of barbados rolled out above the din in a multitude of commands,novel
"i've never heard of barbados, but i know it's a country in the caribbean.",chit-chat
the shrill voice of sanchez echoed him,novel
i love the shrill voice of sanchez. it's one of my favorite songs. what's your favorite song by him?,chit-chat
the _caballeros_ advanced in a perfect line their shining blades held ready grim and silent now their minds intent upon the bloody business confronting them,novel
the caballeros_ advanced in a perfect line the shining blades held ready grim and silent now their minds intend upon the bloody business confronting them,chit-chat
señor zorro they could see was making his way down the slope toward them as speedily as possible shouting that he was coming still singing bits of his song between his shouts,novel
"hello, señor zorro. how are you doing today? i hope you are doing well.",chit-chat
the pirates had a few firearms but little ammunition for them,novel
"i'm not a big fan of the pirates, but they've been pretty good this year.",chit-chat
and they were more used to fighting handtohand with naked blades,novel
"that's a good point, i didn't think of that. do you have a favorite weapon?",chit-chat
yet they discharged their firearms first as the _caballeros_ advanced and took a bloody toll,novel
i'm not familiar with the caballeros_ advanced. what does that mean?,chit-chat
the _caballeros_ had nothing but their blades for they had come from don diego vegas bachelor supper and they had worn no firearms to that affair,novel
i've never heard of don diego vegas. what's the name of the place?,chit-chat
there was a moment of silence pregnant with dire possibilities the lull before the stormand then the two forces met with a crash,novel
that's so sad. i'm sorry you had to go through that. are you ok?,chit-chat
blades clanged together men gasped and fought and fell,novel
have you ever seen the movie blade runner? it's one of my favorite tv shows.,chit-chat
the line of the _caballeros_ was broken almost immediately and each found himself the particular foe of three or more pirates,novel
"wow, that's crazy! i've never heard of a caballero before.",chit-chat
yet they fought like maniacs silently at times right merrily at times feeling that they were doomed but determined to do what damage they could before the battle went entirely against them,novel
that's a good point. i didn't think of it that way. i think it's interesting that they were so close to each other.,chit-chat
and then there was a sudden tumult on the opposite side of the pirates camp and into it and among the huts charged the crew of the trading schooner the captain at their head,novel
that sounds like a lot of fun. i'm glad schooner didn't get hurt.,chit-chat
but the pirates were so great in numbers that they were disconcerted only for an instant,novel
"i'm not a big fan of the pirates, but i can understand why they're so good.",chit-chat
from the huts and the adobe buildings poured men barbados had been general enough to hold in reserve,novel
"wow, that's really interesting. i've never heard of barbados, but i'm familiar with barbados.",chit-chat
the crew of the trading schooner was overwhelmed,novel
i've never heard of the trading schooner. is it an american professional sports team?,chit-chat
the men of the sea fought valiantly but they died with their captain,novel
that's so sad. i'm sorry to hear that. what happened to your captain?,chit-chat
and now señor zorro had reached the bottom of the slope and blade in hand rushed to join his friends,novel
señor zorro? is that a real name? i've never heard of him.,chit-chat
his sword flashed as he entered the fight and tried to turn the tide of battle,novel
that's pretty cool. what did you do to make it look like he was trying to turn the tide of battle?,chit-chat
his shouts rang out above the bedlam,novel
what did he say? i don't think i've ever heard of that before.,chit-chat
ha he cried,novel
i did too! i was so upset. i felt so bad for him. i hope he feels better now.,chit-chat
at the scum _caballeros_,novel
what do you like to do in your free time? i like to go to the beach.,chit-chat
they can not stand against proper men ha roared the great voice of sergeant gonzales as he fought off two of the pirate crew with his long sword,novel
"i've never heard of him, but i'll look him up. what's his name?",chit-chat
to me señor zorro,novel
have you ever been to señor zorro? it's a mexican restaurant.,chit-chat
well carve a pathway through the swine but señor zorro did not hear him,novel
i'm sorry to hear that. i hope you're able to get out of the swine soon.,chit-chat
he had seen that his old friend don audre ruiz was sorely pressed and he fought his way quickly to don audres side,novel
that's really interesting. i'm not familiar with don audres side. what did he fight for?,chit-chat
his blade seemed to be half a score as it flashed in and out and downed one of don audres opponents,novel
i love don audres. he's one of my favorite boxers. what's your favorite opponent?,chit-chat
like a man possessed señor zorro pressed forward again straight at the pirates in the foreground,novel
i love zorro! he's one of my favorite musicians. what's your favorite song by him?,chit-chat
_atención_ a _caballeros_ near he sang it as he fought stopping the song now and then for an instant to grunt as he made an unusually hard thrust,novel
i've never heard of a caballerosverse before. what's it about?,chit-chat
the men before him broke and fled and señor zorro with don audre at his side seized the minor advantage of the moment,novel
do you know who señor zorro is? i'm not familiar with him.,chit-chat
the other _caballeros_ rallied and followed,novel
are you a fan of the other * caballeros_ * rallied by the other?,chit-chat
the ghost one of the pirates shrieked,novel
i've never heard of the pirate one. what's it like to be a pirate?,chit-chat
it is the ghost from the sea ha señor zorro cried and cut down another man,novel
"i've never heard of zorro, but i'm familiar with him. what's his name?",chit-chat
ha scum,novel
"i've never been to a comedy club, but i'd love to go one day.",chit-chat
so you fear ghosts,novel
"i don't think i'm afraid of ghosts, but i do have a fear of them.",chit-chat
have at you pirates eh sergeant gonzales was crying puffing and blowing out his great cheeks as he fought,novel
that's pretty cool. i've never heard of him. what's his name?,chit-chat
stand pirates and fight like men,novel
i've always wanted to learn how to fight like a pirate. i'm not very good at it.,chit-chat
is this a fight or a test of speed dolts and fools,novel
it's a test of speed dolts and fools. i'm so proud of him.,chit-chat
meal mush and goats milk a ghost another man shrieked,novel
i've never heard of breakfast mush and goats milk before. i'll have to try it.,chit-chat
barbados whirled around in time to see sanchez a look of terror in his face about to retreat,novel
i love barbados! it's my favorite place in the world. what's your favorite thing to do there?,chit-chat
he took in the situation at a glance,novel
that's what i'm thinking too. i don't know what to do now.,chit-chat
it is no ghost fiends of hell he shrieked at his men,novel
that's what i'm thinking. i don't know what to do now.,chit-chat
tis this señor zorro somebody has saved from the sea,novel
i've never heard of a señor zorro before. what is it?,chit-chat
at him,novel
i don't think i could do that. i'm not a very good person.,chit-chat
fetch him to me alive,novel
that's a good idea. i'm not sure if i can do that though.,chit-chat
does a ghost fight with a blade that runs red,novel
"i don't think so, but i'm not sure if it's a ghost or not.",chit-chat
get the fiend his words carried weight,novel
i'm not sure how to do that. i don't know what to do.,chit-chat
the pirates gathered their courage and surged forward again,novel
i'm not familiar with the pirates. what is it about them that you like so much?,chit-chat
the other men came running from the huts and the adobe buildings now that the crew of the trading schooner had been handled,novel
that's good to hear. i'm glad to hear that they're doing well.,chit-chat
the _caballeros_ found their line broken once more found that they were being scattered,novel
that's so sad. i'm sorry to hear that. what happened to them?,chit-chat
still side by side señor zorro and don audre ruiz fought as well as they could,novel
señor zorro and don audre ruiz fight are two of my favorites.,chit-chat
but here in the open they could not get their backs against a wall,novel
i'm sorry to hear that. i hope you're doing well in the future.,chit-chat
however they did the next best thingthey stood back to back and engaged a circle of foes,novel
that's awesome! i'm so happy for you. i hope you have a great day!,chit-chat
the fight swirled around them,novel
i don't think i've ever heard of that. what's it about?,chit-chat
señor zorros face wore an expression of anxiety now,novel
señor zorros is one of my favorite comedians. have you heard of him?,chit-chat
he knew fully as well as did don audre ruiz that this wonderful show of courage and blade skill was availing the _caballeros_ nothing,novel
i'm not familiar with don audre ruiz. what does he do for a living?,chit-chat
slowly but surely the pirates were traveling the road to triumph,novel
i don't think so. i think they're just trying to make a quick buck.,chit-chat
señor zorro was of gentle blood and could have died as well as the best of them a song upon his lips and laughter in his eyes,novel
i have never heard of señor zorro. is he a singer or songwriter?,chit-chat
but he felt at this juncture that his life was not his own to throw away recklessly,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
did he die with his friends the _señorita_ would have none to give her aid,novel
i don't know if he died with his friends or not. i'm not sure what happened.,chit-chat
he would have to live to win free if the tide of battle was against him and then take his chance at being able to return and rescue his lady,novel
he would have to live to win free if the tide of battle was against him and then take his chance at being able to return and rescue his lady,chit-chat
he glanced around quickly as he fought,novel
that's a good way to look at it. i'm glad he didn't get hurt.,chit-chat
more than half the _caballeros_ had been wounded or slain,novel
that's terrible. i'm so sorry to hear that. i hope you're ok.,chit-chat
and still more pirates were rushing forward it appeared with the intention of making an end of things,novel
that's true. it's hard to believe that there are still so many pirates out there.,chit-chat
and now there came an added menace,novel
that's what i'm talking about. it's so annoying. i can't stand it.,chit-chat
among the huts there was a ramshackle corral in which the pirates had put a number of blooded horses stolen from _hacienda_ owners,novel
"wow, that's crazy. i've never heard of a ramshackle before.",chit-chat
and now some of the fighting men crashed against the insecure fencing and demolished it and the animals frightened at the din of battle rushed through the broken place and into the open,novel
"wow, that's scary. i'm glad you're okay. are you okay?",chit-chat
the fighting men the clashing of blades the shouts and screams seemed to infuriate the beasts,novel
i'm not familiar with the blades of blades. what is it about them that infuriates you?,chit-chat
the smell of blood was in their nostrils,novel
"oh my god, that's awful. i'm glad you're okay though.",chit-chat
the horses charged wildly through the throng upsetting _caballeros_ and pirates alike,novel
that sounds like a lot of fun. do you have a favorite type of horse to ride?,chit-chat
one noble stallion brushed aside the foes of señor zorro and don audre ruiz but separated them also,novel
have you heard of don audre ruiz? he's an american singer and songwriter.,chit-chat
their enemies rushed toward them again before they could get togetherand they were no longer back to back,novel
that's so sad. i hope you're able to get back together with them.,chit-chat
their case was desperate now,novel
i don't know what to do. i'm going to have to call the police.,chit-chat
each was surrounded and overwhelmed,novel
i'm sorry to hear that. i hope you were able to get out of it.,chit-chat
señor zorro fought with what skill he could keeping a wide circle with his flashing blade,novel
señor zorro is one of my favorite players. he is a great player.,chit-chat
he heard the voice of sergeant gonzales roaring in the distance,novel
"oh my god, that's hilarious! i'm laughing so hard right now, i can't stop laughing!",chit-chat
he heard also the thunderous voice of barbados,novel
oh really? i didn't know that. i'll have to look it up.,chit-chat
alive,novel
i'm not sure if i'd like to live in a place where i don't have a job.,chit-chat
take them alive the pirate chief was screeching,novel
that's a good idea. i think i'll do that. thanks for the idea!,chit-chat
there will be rich ransom,novel
that's a good idea. i'm sure they'll have a great time.,chit-chat
ransom and torture,novel
have you ever been to torture? it's a type of torture where a person attempts to escape.,chit-chat
take them alive fiends sanchez echoed the command and the pirates shrieked in answer that they understood,novel
"that's a good idea. i'm not sure i could do that, though.",chit-chat
and señor zorro and his friends understood also,novel
i have never heard of señor zorro. what does he do for a living?,chit-chat
the pirates would have rare sport baiting _caballeros_ who were not ransomed speedily enough to suit them,novel
i'm not sure if i would want to be a pirate. i don't think i'd be very good at it.,chit-chat
revenge and profit would be their lot,novel
"revenge and profit is a good way to look at it, but i don't think it's a good one.",chit-chat
the _caballeros_ wasted no breath in speech,novel
i'm not a fan of the caballerosre. i think it's a waste of breath.,chit-chat
they had heard and well they understood the meaning,novel
that's good to hear. it's always nice to have someone to talk to.,chit-chat
they fought like maniacs and maimed and slew their men,novel
"that's a good way to look at it, but i'm not sure i agree with that.",chit-chat
but there was no chance of ultimate victory for the numbers against them were too great,novel
that's a good point. it's hard to believe that they didn't win.,chit-chat
here and there in the open space a chorus of fiendish shrieks told that a captive had been taken his sword whipped from his hand,novel
"wow, that's crazy. i've never heard of that before. what did he do?",chit-chat
señor zorro suddenly found himself hard pressed but fought free and made an effort to reach the side of don audre ruiz again,novel
señor zorro suddenly found himself hard pressed but fought free and made an effort to reach the side of don audre ruiz again,chit-chat
but that was no easy feat he discovered,novel
"i know, i was so proud of him. i felt so bad for him, but i can't help it.",chit-chat
get that señor zorro barbados was shouting,novel
"i have never been to barbados, but i have been to señor zorro barbados.",chit-chat
a reward to the men who fetch him to me alive,novel
that's nice of you. what kind of reward are you looking for in a reward?,chit-chat
ha,novel
"ha ha ha, ha ha... ha ha!!! haha! ha!",chit-chat
this time well make a ghost of him indeed señor zorro knew a touch of despair for a moment but he fought it off quickly,novel
that's pretty cool. i've never heard of señor zorro. what's his name?,chit-chat
if he were captured the señorita lolita would have no protector and would be at the mercy of these fiends and captain ramón,novel
the señorita lolita would have no protector and would be at the mercy of these fiends and captain ramón,chit-chat
were it not better to escape to make an effort to return later than to fight until death at the side of his friend,novel
that's a good point. i didn't think about it that way. i guess i should have thought about it more.,chit-chat
audre he cried,novel
"i don't know what audre means, but i've never heard of it.",chit-chat
_sí_ can you win free the curs surround me one of us must win free zorro cried,novel
i'm sorry to hear that. do you have any other hobbies you like to do?,chit-chat
there is the _señorita_ to be considered get away don diego my friend audre ruiz shouted,novel
i've never heard of that song before. i'll have to check it out.,chit-chat
save yourself and the saints bless you i will return señor zorro shouted the promise,novel
i love señor zorro! he's such a great singer and songwriter.,chit-chat
let the beasts take you audre,novel
i don't know what i'm going to do with the money i've spent.,chit-chat
alive you may be of some service,novel
i hope so. it's been a long time since i've done anything like that.,chit-chat
deadyou are gone forever señor zorro did not listen for an answer,novel
deadyou you are gone forever señor zorro didn't listen to an answer,chit-chat
two determined pirates were before him,novel
"i've never been a pirate, but i know a lot of people who have been.",chit-chat
but they hesitated in their attack because they were eager to take him alive and so gain the reward that barbados had promised,novel
that's a good point. i didn't think of that. it makes sense.,chit-chat
and their hesitation gave señor zorro the opportunity he desired,novel
señor zorro is one of my favorite players. he is a great player.,chit-chat
he hurled himself forward stretched one man on the ground and put the other in momentary flight,novel
"oh wow, that must have been scary. did you have to go to the emergency room?",chit-chat
others rushed at him from the side and for an instant as he turned he had a vision of don audre ruiz being disarmed,novel
"wow, that's pretty cool. i've never heard of don audre ruiz before.",chit-chat
and then he whirled again darted swiftly away fighting to clear a path,novel
that's what i was thinking. i'm glad he didn't get hurt.,chit-chat
down toward him rushed the big stallion still frightened because of the din of battle,novel
that's awesome! i'm glad you were able to see it from a distance.,chit-chat
señor zorro swept another man from before him and sprang at the horse,novel
i have never heard of señor zorro before. what is he doing now?,chit-chat
he went upon the animals back lurched sickeningly for an instant and righted himself,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
his balance regained he kicked at the flanks of his mount,novel
that's pretty cool. i'm glad he didn't get hurt too bad.,chit-chat
it was all that he could do,novel
that's good to hear. i'm glad he's doing so well now.,chit-chat
the horse was without saddle or bridle without even a halter,novel
that's really cool. i've never seen a horse without a halter before.,chit-chat
the animal hesitated and señor zorro kicked again with what strength he could,novel
"i've never heard of zorro, but i'm familiar with him. what's his name?",chit-chat
and the horse suddenly terrified sprang forward like some supernatural beast,novel
that's what i was thinking. i can't imagine what that would look like.,chit-chat
the pirates went down before him and before señor zorros blade,novel
"the pirates went down before him, before señor zorros blade, before him.",chit-chat
up the slope the big stallion started almost running down sergeant gonzales and the pirates who had already taken him prisoner,novel
"wow, that's interesting. i've never heard of a stallion before. what's their name?",chit-chat
past fray felipe he sprang and señor zorro saw the aged _frays_ hand raised in blessing,novel
that's interesting. i've never heard of zorro before. what's his name?,chit-chat
like a wild animal the stallion dashed at a group of the victorious pirates who shrieked and scattered to either side,novel
that sounds like a lot of fun. did you get to see the stallion dash at a group of victorious pirates?,chit-chat
señor zorro rode erect his sword flashing and he was laughing wildly like a man on the verge of hysterics,novel
i love señor zorro. he's my favorite character in the series.,chit-chat
_señores_ have you ever seen this one he screeched,novel
no i haven't. what's it about? i've never seen it.,chit-chat
he leaned to one side as the plunging horse went forward locked his heels in the animals flanks,novel
"oh wow, that's pretty cool. i've never seen a plunging horse before.",chit-chat
he grasped one of the pirates and lifted him from the ground whirled him around and sent him flying through space,novel
that's pretty cool. i'm not sure i'd be able to do that.,chit-chat
he would have guided the animal back and made an effort to disconcert his foes further but the horse could not be guided,novel
i don't think he would have been able to do that. i'm glad he didn't.,chit-chat
and so señor zorro rode on up the slope and away from the pirates camprode his fiery unmanageable mount straight at the fringe of trees on the top of the hill,novel
señor zorro... that's a name i haven't heard in a long time.,chit-chat
from the distance came barbados fiendish cursing because the man he most wanted to capture had made an escape,novel
"wow, that's pretty intense. i'm sorry to hear that. what happened?",chit-chat
and señor zorro answered it also from a distance with a burst of song _atención_ a _caballeros_ near chapter xviii,novel
señor zorro answered it also from a distance with a burst of song atenciao,chit-chat
hope is crushed again,novel
i hope so too. it's been a long time since i've been in a relationship.,chit-chat
señorita lolita pulido passed into the store room of the adobe building with her head erect and a look of pride in her face as has been said,novel
i've never heard of a señorita lolita pulido before.,chit-chat
but when the heavy door was closed behind her and she heard a bar dropped into place she changed swiftly,novel
"oh wow, that's crazy! i'm glad she's doing well now.",chit-chat
for a moment she leaned against the door listening to barbados and inez his woman,novel
"oh wow, that's interesting. did you find out who she was or what she did?",chit-chat
then barbados went away and the woman also and the _señorita_ dropped upon a stool that happened to be in one corner of the room and buried her face in her hands,novel
"wow, that's crazy! i've never heard of that before. did you find out who it was?",chit-chat
there seemed no hope left,novel
i'm sorry to hear that. what did you do to make sure there was no hope left?,chit-chat
señor zorro don diego vega her beloved was at the bottom of the sea she supposed,novel
i have never heard of señor zorro don diego. what is his name?,chit-chat
she was in the hands of these pirates being kept a prize for a man she detested and loathed,novel
she was in the hands of these pirates being kept a prize for a man she detest and loathed,chit-chat
there seemed no way of escape,novel
that's what i'm thinking too. i don't know what to do now.,chit-chat
but the _señorita_ had determined her course,novel
"i don't know what that means, but i'm not sure what it means.",chit-chat
she would die rather than be shamed she told herself,novel
that's a good point. i'm not sure if i'd want to die.,chit-chat
she would join don diego in the land of tomorrow be his celestial bride,novel
i'm not familiar with don diego. what does he do for a living? is he married?,chit-chat
the blood of the pulidos coursed her veins and told her to do that,novel
that's interesting. i've never heard of that before. what's it about?,chit-chat
it was dark in the store room but presently the door was opened and the woman inez entered with a small torch made of palm fiber and tallow,novel
"wow, that's pretty scary. what did she do to get out of the store?",chit-chat
she fastened the torch to the wall went out again and returned with food,novel
that's nice of her. i'm sure she's proud of you for doing that.,chit-chat
a jug of water some poorly cooked goat flesh and a pulpy mass the like of which the _señorita_ never had seen before constituted the meal,novel
that's interesting. i've never heard of that before. do you like it?,chit-chat
eat wench inez commanded,novel
have you ever eaten wench inez? it's a food that's been around for a long time.,chit-chat
eat and drink your fill of the water,novel
i don't think i'll be able to do that. i'm so hungry.,chit-chat
a dainty morsel you are but there be some men who like women of a different sort,novel
"that's true, but i'm not sure if i'd want to be with someone who doesn't like me.",chit-chat
ha,novel
"ha ha ha, ha ha... ha ha!!! haha! ha!",chit-chat
twould do you no good to make merry eyes at my barbados the _señorita_ scarcely understood for she had not been taught to make eyes at any man,novel
i'm sorry to hear that. i don't know how to make merry eyes.,chit-chat
she drank deeply of the water for she was thirsty and she wanted to eat but did not like the appearance of the food,novel
i'm sorry to hear that. i've had that happen to me a few times.,chit-chat
too dainty for pirate fare eh inez sneered rubbing her fat nose with a forefinger,novel
i'm not sure what you're talking about. are you talking about something else?,chit-chat
wait until real hunger gnaws at your stomach pretty wench and then youll eat the _señorita_ got up from the stool suddenly and stepped forward,novel
"haha, that's a good one. i'm not sure i could do that.",chit-chat
her hands were at her sides her chin was raised there was pleading in her face,novel
that's pretty cool. i've never seen that happen before. what did she do?,chit-chat
you are a woman she said softly,novel
i'm not sure what you mean by that. are you trying to tell me something?,chit-chat
in your heart there must be some sympathy for other women not much inez acknowledged,novel
"i'm not sure what you mean by that, but thank you for your kind words.",chit-chat
few women have shown sympathy or kindness toward me,novel
that's good to hear. it's always good to have a good relationship with a woman.,chit-chat
i was a poor girl working on a _hacienda_ and listened to the lies of a handsome traveler,novel
i've never heard of that song before. what kind of music do you listen to?,chit-chat
and when my fault was discovered it was the women who turned their backs,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
a woman of your class wench kicked me out that is the way of the world lolita told her,novel
why did she kick you out? did you get kicked out for being a wench or something?,chit-chat
still you must have in your breast some inkling of pity,novel
i'm not sure what you mean. are you referring to the fact that i don't have a girlfriend?,chit-chat
would see the thing happen to me that is going to happen if i can not avoid it ha inez laughed,novel
that's what i'm thinking. i don't know what to do now.,chit-chat
what would you help me get away the _señorita_ begged,novel
i don't think i could do that. i'm not sure what i'd do.,chit-chat
help me to be free and in some manner ill get up el camino real to reina de los angeles,novel
have you ever been to reina de los angeles? it's a great place to visit.,chit-chat
i have friends,novel
"that's nice. what kind of friends do you have, if you don't mind me asking?",chit-chat
in time ill send you more money than barbados will get from captain ramón and barbados would take the money from me slit my throat and find him another woman inez replied laughing coarsely,novel
"wow, that's a lot of money. i don't think i could handle that.",chit-chat
i know nothing of his business deals with captain ramón or any other,novel
"i've never heard of him, but i know he's an american singer and songwriter.",chit-chat
nor do i care to know them have you no pity i have nothing to do with it the woman declared,novel
i'm sorry to hear that. i hope you're able to get over it.,chit-chat
i have orders to give you water and food and a light and i have done so,novel
that's very kind of you. i'm sure you're a good person.,chit-chat
that is the end before the _señorita_ could speak again the woman had gone out and closed the door,novel
that's a good way to look at it. i didn't think about that.,chit-chat
señorita lolita heard the bar dropped into place once more,novel
i have never heard of a señorita lolita before. what is it?,chit-chat
she went slowly back to the stool and managed to eat a few morsels of the goats flesh after which she drank more of the water,novel
"oh my god, that's so gross! i'm so sorry to hear that.",chit-chat
by the light of the torch she inspected her prison room,novel
"i've never been in a prison, but i'd love to go one day.",chit-chat
there was nothing in it except some old casks that once had contained olives and tallow,novel
olives and tallow? that's interesting. did you find out who it was?,chit-chat
there was but the one door and only a single window and the window was small and had bars of metal across it,novel
"wow, that must have been scary. did you find out who did it or what happened?",chit-chat
escape was impossible the _señorita_ decided,novel
i'm so sorry to hear that. i hope you're able to escape now.,chit-chat
she went back to the stool again and sat upon it and buried her face in her hands once more,novel
"oh my god, that's so gross! i'm so sorry to hear that.",chit-chat
